n,m,primal_lp
500,500,24247850
500,600,3884176
500,700,4634151
500,800,4880953
500,900,7417976
500,1000,4747577
500,1100,4858857
500,1200,5018076
500,1300,5522709
500,1400,9854688
500,1500,10547168
500,1600,11954852
500,1700,13165486
500,1800,9639196
500,1900,13389219
500,2000,16401824
500,2100,15950126
500,2200,17899031
500,2300,18249696
500,2400,18204064
500,2500,20730421
500,2600,19417770
500,2700,22745899
500,2800,21352194
500,2900,18556155
500,3000,21185405
500,3100,30837232
500,3200,21730772
500,3300,19691518
500,3400,19992278
500,3500,21751551
500,3600,20500301
500,3700,22267296
500,3800,21984577
500,3900,24615472
500,4000,21753878
500,4100,23681054
500,4200,22603043
500,4300,23491520
500,4400,24131100
500,4500,24282057
500,4600,24686301
500,4700,24415743
500,4800,24524592
500,4900,25388648
500,5000,26131095
500,5100,25793136
500,5200,24934255
500,5300,28267556
500,5400,29996887
500,5500,27151691
500,5600,28611038
500,5700,27274757
500,5800,28294391
500,5900,33927056
500,6000,33173521
500,6100,31860916
500,6200,37337383
500,6300,34066452
500,6400,38551932
500,6500,32670656
500,6600,33877783
500,6700,31942727
500,6800,31027907
500,6900,39248887
500,7000,34430238
500,7100,35527173
500,7200,34237532
500,7300,35974968
500,7400,39088414
500,7500,38909879
500,7600,37379555
500,7700,35439683
500,7800,41334539
500,7900,45141707
500,8000,42001419
500,8100,47883173
500,8200,48071833
500,8300,45602017
500,8400,39517489
500,8500,43017013
500,8600,43866593
500,8700,48724919
500,8800,47014640
500,8900,50148799
500,9000,44739903
500,9100,46465131
500,9200,50516969
500,9300,52437855
500,9400,58986892
500,9500,46896322
500,9600,50497848
500,9700,56951558
500,9800,50792527
500,9900,50653078
500,10000,58646473
500,10100,58398718
500,10200,48060351
500,10300,57881569
500,10400,52064648
500,10500,62426981
500,10600,54190709
500,10700,59342335
500,10800,64214061
500,10900,61939529
500,11000,66671080
500,11100,54853633
500,11200,57736230
500,11300,60625304
500,11400,65966746
500,11500,58714133
500,11600,59816308
500,11700,69788249
500,11800,74721935
500,11900,77758520
500,12000,64172302
500,12100,71567256
500,12200,84294336
500,12300,82498880
500,12400,75036532
500,12500,70401010
500,12600,74016644
500,12700,76510974
