n,m,cmin,cmax,primal_lp
1235,16055,1,1,133201377
1240,16120,1,1,123565934
1245,16185,1,1,124661168
1250,16250,1,1,134372717
1255,16315,1,1,132580610
1260,16380,1,1,124875315
1265,16445,1,1,140378726
1270,16510,1,1,132005913
1275,16575,1,1,130527338
1280,16640,1,1,127312980
1285,16705,1,1,128899695
1290,16770,1,1,133464484
1295,16835,1,1,135418880
1300,16900,1,1,128181132
1305,16965,1,1,135138769
1310,17030,1,1,127983944
1315,17095,1,1,132989284
1320,17160,1,1,129183114
1325,17225,1,1,132619458
1330,17290,1,1,131127323
1335,17355,1,1,130536059
1340,17420,1,1,140819608
1345,17485,1,1,134153784
1350,17550,1,1,167210596
1355,17615,1,1,133020025
1360,17680,1,1,142103805
1365,17745,1,1,139771815
1370,17810,1,1,137445205
1375,17875,1,1,156107153
1380,17940,1,1,145866970
1385,18005,1,1,142900905
1390,18070,1,1,149605679
1395,18135,1,1,147402804
1400,18200,1,1,147819689
1405,18265,1,1,148151607
1410,18330,1,1,139708041
1415,18395,1,1,144308166
1420,18460,1,1,160998348
1425,18525,1,1,145843870
1430,18590,1,1,158614398
1435,18655,1,1,154465034
1440,18720,1,1,158763528
1445,18785,1,1,156106537
1450,18850,1,1,163152729
1455,18915,1,1,149902753
1460,18980,1,1,182286963
1465,19045,1,1,150865792
1470,19110,1,1,175894103
1475,19175,1,1,144555653
1480,19240,1,1,156441757
1485,19305,1,1,155987531
1490,19370,1,1,155939583
1495,19435,1,1,165508822
1500,19500,1,1,182531600
1505,19565,1,1,172306195
1510,19630,1,1,185096179
1515,19695,1,1,148862383
1520,19760,1,1,158744046
1525,19825,1,1,235974412
1530,19890,1,1,198804442
1535,19955,1,1,181271572
1540,20020,1,1,173811678
1545,20085,1,1,207938703
1550,20150,1,1,185741025
1555,20215,1,1,194362156
1560,20280,1,1,260993577
1565,20345,1,1,198452929
1570,20410,1,1,221193932
1575,20475,1,1,189813458
1580,20540,1,1,173981857
1585,20605,1,1,236886656
1590,20670,1,1,150536578
1595,20735,1,1,191693470
1600,20800,1,1,155462805
1605,20865,1,1,152910383
1610,20930,1,1,201587631
1615,20995,1,1,200090950
1620,21060,1,1,178367219
1625,21125,1,1,206819626
1630,21190,1,1,239350543
1635,21255,1,1,214122506
1640,21320,1,1,177915260
1645,21385,1,1,182123692
1650,21450,1,1,211139691
1655,21515,1,1,218351763
1660,21580,1,1,249558429
1665,21645,1,1,166183511
1670,21710,1,1,211003747
1675,21775,1,1,179169003
1680,21840,1,1,180174619
1685,21905,1,1,196380200
1690,21970,1,1,236290148
1695,22035,1,1,163275080
1700,22100,1,1,224343628
1705,22165,1,1,211253646
1710,22230,1,1,174839242
1715,22295,1,1,216120891
1720,22360,1,1,191618950
1725,22425,1,1,204931709
1730,22490,1,1,185591080
1735,22555,1,1,187952284
1740,22620,1,1,258032735
1745,22685,1,1,219112810
1750,22750,1,1,218053553
1755,22815,1,1,286562624
1760,22880,1,1,204086423
1765,22945,1,1,226268111
1770,23010,1,1,250163985
1775,23075,1,1,196218256
1780,23140,1,1,219359888
1785,23205,1,1,230554069
1790,23270,1,1,215938051
1795,23335,1,1,237029018
1800,23400,1,1,245946334
1805,23465,1,1,260364946
1810,23530,1,1,214324850
1815,23595,1,1,262856907
1820,23660,1,1,202540136
1825,23725,1,1,217504285
1830,23790,1,1,266537363
1835,23855,1,1,236479770
1840,23920,1,1,227589005
1845,23985,1,1,211097916
1850,24050,1,1,277226998
1855,24115,1,1,268526002
1860,24180,1,1,253201099
1865,24245,1,1,220359135
1870,24310,1,1,210141271
1875,24375,1,1,244355881
1880,24440,1,1,297994279
1885,24505,1,1,289079589
1890,24570,1,1,244534589
1895,24635,1,1,279458643
1900,24700,1,1,331295672
1905,24765,1,1,282342144
1910,24830,1,1,254643927
1915,24895,1,1,299172088
1920,24960,1,1,467835487
1925,25025,1,1,315298898
1930,25090,1,1,235872281
1935,25155,1,1,255618031
1940,25220,1,1,242552923
1945,25285,1,1,281548950
1950,25350,1,1,244864608
1955,25415,1,1,311346093
1960,25480,1,1,225083174
1965,25545,1,1,247516008
1970,25610,1,1,248854503
1975,25675,1,1,275034183
1980,25740,1,1,218205552
1985,25805,1,1,292740442
1990,25870,1,1,270463756
1995,25935,1,1,290845745
2000,26000,1,1,390717695
2005,26065,1,1,281154919
2010,26130,1,1,300319559
2015,26195,1,1,398004173
2020,26260,1,1,348067350
2025,26325,1,1,279822089
2030,26390,1,1,239620696
2035,26455,1,1,354670034
2040,26520,1,1,265666928
2045,26585,1,1,311049876
2050,26650,1,1,265911346
2055,26715,1,1,356854850
2060,26780,1,1,325954867
2065,26845,1,1,294184075
2070,26910,1,1,308504700
2075,26975,1,1,361824793
2080,27040,1,1,308188850
2085,27105,1,1,318189033
2090,27170,1,1,311968054
2095,27235,1,1,345968278
2100,27300,1,1,415472957
2105,27365,1,1,289509718
2110,27430,1,1,291248048
2115,27495,1,1,323433553
2120,27560,1,1,481168628
2125,27625,1,1,280895809
2130,27690,1,1,292721489
2135,27755,1,1,332146819
2140,27820,1,1,481643967
2145,27885,1,1,400611899
2150,27950,1,1,333305533
2155,28015,1,1,333350863
2160,28080,1,1,275240132
2165,28145,1,1,348199170
2170,28210,1,1,350424397
2175,28275,1,1,299784229
2180,28340,1,1,461844038
2185,28405,1,1,351407833
2190,28470,1,1,354931185
2195,28535,1,1,258799889
2200,28600,1,1,419425168
2205,28665,1,1,359593003
2210,28730,1,1,460357401
2215,28795,1,1,338808516
2220,28860,1,1,424178915
2225,28925,1,1,329534902
2230,28990,1,1,394972697
2235,29055,1,1,352206889
2240,29120,1,1,297421704
2245,29185,1,1,334369228
2250,29250,1,1,376036854
2255,29315,1,1,308472228
2260,29380,1,1,307593991
2265,29445,1,1,278834721
2270,29510,1,1,304143300
2275,29575,1,1,246899901
2280,29640,1,1,391566130
2285,29705,1,1,323317257
2290,29770,1,1,272586718
2295,29835,1,1,325821384
2300,29900,1,1,325570032
2305,29965,1,1,307269099
2310,30030,1,1,290431247
2315,30095,1,1,273618440
2320,30160,1,1,301965514
2325,30225,1,1,301625824
2330,30290,1,1,334675046
2335,30355,1,1,306944216
2340,30420,1,1,354800953
2345,30485,1,1,312732372
2350,30550,1,1,278069901
2355,30615,1,1,354237092
2360,30680,1,1,434216499
2365,30745,1,1,311792879
2370,30810,1,1,374035383
2375,30875,1,1,351730063
2380,30940,1,1,375155787
2385,31005,1,1,324672121
2390,31070,1,1,310619436
2395,31135,1,1,299002702
2400,31200,1,1,306034739
2405,31265,1,1,343146743
2410,31330,1,1,316112522
2415,31395,1,1,350809163
2420,31460,1,1,310095928
2425,31525,1,1,282625199
2430,31590,1,1,316059771
2435,31655,1,1,368062654
2440,31720,1,1,318815921
2445,31785,1,1,376011452
2450,31850,1,1,340841395
2455,31915,1,1,393093340
2460,31980,1,1,409327395
2465,32045,1,1,338749309
2470,32110,1,1,385422767
2475,32175,1,1,314829286
2480,32240,1,1,317340082
2485,32305,1,1,330267180
2490,32370,1,1,342907288
2495,32435,1,1,422545851
2500,32500,1,1,327364692
2505,32565,1,1,348824868
2510,32630,1,1,365842976
2515,32695,1,1,323386178
2520,32760,1,1,326458980
2525,32825,1,1,361656222
2530,32890,1,1,342376661
2535,32955,1,1,355571810
2540,33020,1,1,340178508
2545,33085,1,1,331058260
2550,33150,1,1,382960833
2555,33215,1,1,343085945
2560,33280,1,1,328240762
2565,33345,1,1,340344883
2570,33410,1,1,379123123
2575,33475,1,1,389368528
2580,33540,1,1,463535350
2585,33605,1,1,382051738
2590,33670,1,1,430351248
2595,33735,1,1,344044885
2600,33800,1,1,411958998
2605,33865,1,1,364852685
2610,33930,1,1,380701999
2615,33995,1,1,373916660
2620,34060,1,1,339924463
2625,34125,1,1,356126363
2630,34190,1,1,359489081
2635,34255,1,1,344789139
2640,34320,1,1,353269429
2645,34385,1,1,353219693
2650,34450,1,1,406786494
2655,34515,1,1,418960448
2660,34580,1,1,435245337
2665,34645,1,1,406436643
2670,34710,1,1,435470990
2675,34775,1,1,430136994
2680,34840,1,1,438668369
2685,34905,1,1,353054553
2690,34970,1,1,380509697
2695,35035,1,1,362594885
2700,35100,1,1,421839178
2705,35165,1,1,358473022
2710,35230,1,1,451097575
2715,35295,1,1,377275842
2720,35360,1,1,425018817
2725,35425,1,1,388242241
2730,35490,1,1,401024177
2735,35555,1,1,367921824
2740,35620,1,1,368913087
2745,35685,1,1,361577277
2750,35750,1,1,424084390
2755,35815,1,1,363225304
2760,35880,1,1,360697165
2765,35945,1,1,501274829
2770,36010,1,1,388408673
2775,36075,1,1,380943528
2780,36140,1,1,452986946
2785,36205,1,1,385139498
2790,36270,1,1,379199709
2795,36335,1,1,378576482
2800,36400,1,1,414354443
2805,36465,1,1,386012546
2810,36530,1,1,380344667
2815,36595,1,1,379942401
2820,36660,1,1,454874841
2825,36725,1,1,381217492
2830,36790,1,1,378820635
2835,36855,1,1,425801746
2840,36920,1,1,438169480
2845,36985,1,1,396918553
2850,37050,1,1,376747214
2855,37115,1,1,396245602
2860,37180,1,1,408239360
2865,37245,1,1,401989074
2870,37310,1,1,383882540
2875,37375,1,1,405023421
2880,37440,1,1,434663578
2885,37505,1,1,414081223
2890,37570,1,1,383682565
2895,37635,1,1,395139906
2900,37700,1,1,529223499
2905,37765,1,1,392536768
2910,37830,1,1,394483676
2915,37895,1,1,399703391
2920,37960,1,1,423878295
2925,38025,1,1,517157813
2930,38090,1,1,490014355
2935,38155,1,1,403921452
2940,38220,1,1,392128046
2945,38285,1,1,441711801
2950,38350,1,1,492241997
2955,38415,1,1,480981143
2960,38480,1,1,436736914
2965,38545,1,1,410805452
2970,38610,1,1,399884508
2975,38675,1,1,471030055
2980,38740,1,1,411807068
2985,38805,1,1,452258150
2990,38870,1,1,428547049
2995,38935,1,1,462849548
3000,39000,1,1,465093557
