n,m,primal_lp
600,600,28745614
600,700,4556466
600,800,4500970
600,900,5715961
600,1000,5126776
600,1100,5316082
600,1200,5347040
600,1300,5676948
600,1400,5991525
600,1500,5959313
600,1600,6180178
600,1700,6274598
600,1800,19696587
600,1900,21646028
600,2000,21896994
600,2100,24051971
600,2200,23559110
600,2300,24034309
600,2400,24272142
600,2500,25128099
600,2600,26943821
600,2700,27634027
600,2800,25255208
600,2900,30646678
600,3000,28984060
600,3100,26483373
600,3200,31392604
600,3300,31039241
600,3400,33746672
600,3500,28283270
600,3600,35957913
600,3700,32440827
600,3800,33015714
600,3900,32581697
600,4000,31433316
600,4100,34081691
600,4200,31822706
600,4300,39832431
600,4400,36346047
600,4500,34467566
600,4600,36897127
600,4700,37329045
600,4800,37744910
600,4900,38100500
600,5000,41732729
600,5100,40163834
600,5200,40734467
600,5300,34894636
600,5400,40702217
600,5500,41915215
600,5600,43623024
600,5700,44653152
600,5800,38182203
600,5900,47936035
600,6000,43087438
600,6100,51440131
600,6200,65020944
600,6300,50906689
600,6400,47060212
600,6500,45707993
600,6600,46883214
600,6700,49366298
600,6800,51636717
600,6900,55216400
600,7000,51314082
600,7100,51708650
600,7200,54633396
600,7300,49755419
600,7400,55198370
600,7500,50074294
600,7600,68929970
600,7700,58676866
600,7800,54666985
600,7900,52649688
600,8000,49557587
600,8100,56325440
600,8200,61042266
600,8300,57024642
600,8400,58705527
600,8500,65335262
600,8600,56134923
600,8700,56745602
600,8800,59170230
600,8900,62778703
600,9000,69344505
600,9100,51453904
600,9200,64391169
600,9300,60169571
600,9400,62373150
600,9500,68587547
600,9600,76937646
600,9700,67165267
600,9800,65511022
600,9900,70045769
600,10000,66594336
600,10100,73941519
600,10200,70935632
600,10300,63594403
600,10400,69442261
600,10500,69468634
600,10600,70113631
600,10700,77374699
600,10800,73885371
600,10900,77240919
600,11000,70412864
600,11100,64264595
600,11200,72852816
600,11300,74184466
600,11400,74330645
600,11500,84794954
600,11600,80137003
600,11700,79705616
600,11800,75522120
600,11900,80282987
600,12000,85230182
600,12100,76693337
600,12200,69526234
600,12300,94488044
600,12400,72933312
600,12500,94506328
600,12600,81952081
600,12700,89024435
600,12800,88427325
600,12900,86287953
600,13000,88163363
600,13100,97158192
600,13200,77057183
600,13300,96893900
600,13400,107698645
600,13500,84092719
600,13600,87660813
600,13700,86993579
600,13800,95282540
600,13900,114385712
600,14000,96936712
600,14100,102505345
600,14200,111794333
600,14300,92935437
600,14400,92848829
600,14500,105583130
600,14600,102939146
600,14700,111250805
600,14800,99745423
600,14900,89445587
600,15000,95426202
600,15100,104571927
600,15200,117866643
600,15300,124380964
600,15400,110982952
600,15500,132692902
600,15600,125982483
600,15700,111752110
600,15800,126905341
600,15900,122947840
600,16000,130328106
600,16100,137272092
600,16200,112797939
600,16300,132257208
600,16400,125264559
600,16500,130429087
600,16600,148304277
600,16700,147627300
600,16800,128681699
600,16900,141542114
600,17000,130091373
600,17100,133001464
600,17200,137779565
600,17300,130344439
600,17400,169362748
600,17500,135635986
600,17600,143499123
600,17700,172470247
600,17800,173764644
600,17900,141051855
600,18000,133800609
600,18100,131873704
600,18200,151734760
600,18300,149007860
600,18400,158281305
600,18500,172322652
600,18600,151546129
600,18700,147949202
600,18800,141217130
600,18900,144429577
600,19000,153050911
600,19100,148338778
600,19200,160151258
600,19300,167872499
600,19400,170485940
600,19500,152676447
600,19600,166312728
600,19700,185371835
600,19800,160881859
600,19900,126556702
600,20000,168515493
600,20100,194041784
600,20200,131877759
600,20300,191241089
600,20400,154594255
600,20500,197958511
600,20600,163951926
600,20700,170494929
600,20800,169248849
600,20900,172287277
600,21000,200612928
600,21100,194236738
600,21200,185812786
600,21300,175201529
600,21400,207738835
600,21500,165193063
600,21600,161680990
600,21700,162932851
600,21800,191017492
600,21900,187791484
600,22000,181884637
600,22100,166871160
600,22200,215933278
600,22300,178667362
600,22400,180258705
600,22500,225309159
600,22600,236985534
600,22700,200928654
600,22800,211334884
600,22900,171249815
600,23000,238270771
600,23100,202113526
600,23200,191586206
600,23300,135681157
600,23400,197875830
600,23500,191628134
600,23600,177010385
600,23700,251980357
600,23800,235055878
600,23900,206060832
600,24000,229807370
600,24100,187776426
600,24200,239881811
600,24300,222540069
600,24400,178790929
600,24500,183684357
600,24600,223281926
600,24700,243065869
600,24800,171847183
600,24900,242069214
600,25000,242505857
600,25100,201909264
600,25200,206118763
600,25300,205737327
600,25400,230660218
600,25500,281223395
600,25600,207659782
600,25700,243289636
600,25800,220105481
600,25900,212972218
600,26000,255992239
600,26100,224571481
600,26200,226687183
600,26300,226362137
600,26400,238563274
600,26500,252276309
600,26600,255698517
600,26700,216057085
600,26800,253982006
600,26900,232875797
600,27000,212336086
600,27100,257752156
600,27200,305561609
600,27300,278461918
600,27400,298977135
600,27500,247764224
600,27600,259057747
600,27700,282278439
600,27800,243420220
600,27900,266426593
600,28000,239280414
600,28100,316353028
600,28200,262706159
600,28300,267045302
600,28400,375037498
600,28500,292130815
600,28600,304070155
600,28700,257240620
600,28800,279041689
600,28900,385561738
600,29000,405840708
600,29100,300881548
600,29200,277848112
600,29300,283754569
600,29400,275211607
600,29500,277476922
600,29600,294267899
600,29700,264344335
600,29800,308162878
600,29900,302339851
600,30000,307971501
600,30100,396903899
600,30200,312739796
600,30300,387802938
600,30400,340535224
600,30500,284203882
600,30600,297591339
600,30700,317740574
600,30800,333057565
600,30900,319751710
600,31000,276569904
600,31100,287684386
600,31200,378142667
600,31300,328015457
600,31400,262937915
600,31500,297563204
600,31600,335418972
600,31700,335068225
600,31800,241334237
600,31900,282543799
600,32000,328977267
600,32100,365010871
600,32200,297732034
600,32300,300674854
600,32400,302422613
600,32500,322043842
600,32600,324840435
600,32700,346115028
600,32800,363769048
600,32900,307299502
600,33000,431768970
600,33100,295160505
600,33200,317270587
600,33300,277549512
600,33400,446269931
600,33500,395811450
600,33600,326020105
600,33700,301699652
600,33800,270781849
600,33900,315421628
600,34000,387932330
600,34100,349142637
600,34200,402729083
600,34300,337919297
600,34400,386422151
600,34500,351973303
600,34600,375743429
600,34700,401366221
600,34800,389877340
600,34900,258444673
600,35000,414453520
600,35100,380918399
600,35200,381581405
600,35300,382275470
600,35400,338351667
600,35500,355351927
