n,m,primal_lp
100,100,279135452
100,200,6140217
100,300,3994410
100,400,4350009
100,500,5237785
100,600,5513311
100,700,5280268
100,800,5285881
100,900,5463320
100,1000,5059579
100,1100,6833965
100,1200,6908162
100,1300,7264970
100,1400,7774674
100,1500,8276285
100,1600,8666772
100,1700,8775257
100,1800,9142396
100,1900,9779637
100,2000,9741866
100,2100,12264501
100,2200,12113062
100,2300,12088114
100,2400,11781827
100,2500,14256251
100,2600,14665373
100,2700,12660432
100,2800,13425836
100,2900,13547067
100,3000,12532191
100,3100,13455590
100,3200,13749157
100,3300,13702218
100,3400,14247451
100,3500,14754092
100,3600,14863238
100,3700,14792534
100,3800,15461276
100,3900,16039687
100,4000,17994359
100,4100,18430061
100,4200,17017212
100,4300,17712353
100,4400,13661995
100,4500,17763364
100,4600,27000830
100,4700,21477161
100,4800,21278128
100,4900,20484721
100,5000,19883875
100,5100,24402396
100,5200,34055143
100,5300,23466427
100,5400,23972737
100,5500,23939170
100,5600,20726046
100,5700,20536419
100,5800,22289504
100,5900,22605255
100,6000,23195521
100,6100,22521818
100,6200,24111680
100,6300,26002355
100,6400,24120484
100,6500,23789724
100,6600,24384798
100,6700,26774846
100,6800,22566545
100,6900,28240747
100,7000,29702240
100,7100,27971176
100,7200,25366090
100,7300,26625796
100,7400,26950077
100,7500,28319558
100,7600,28924280
100,7700,30870072
100,7800,30170755
100,7900,31706948
100,8000,31267208
100,8100,37156500
100,8200,32445648
100,8300,31879667
100,8400,32410058
100,8500,25485596
100,8600,34079850
100,8700,34912161
100,8800,42168855
100,8900,26117625
100,9000,36827938
100,9100,42771774
100,9200,32125005
100,9300,30542662
100,9400,33215564
100,9500,33909532
100,9600,32250908
100,9700,34095439
100,9800,32288117
100,9900,31718444
100,10000,26244708
