n,m,cmin,cmax,primal_lp
725,2175,1,1,17697519
730,2190,1,1,16611646
735,2205,1,1,19499178
740,2220,1,1,19316341
745,2235,1,1,19411293
750,2250,1,1,20395118
755,2265,1,1,22125551
760,2280,1,1,23005999
765,2295,1,1,22859028
770,2310,1,1,22647864
775,2325,1,1,21760037
780,2340,1,1,20607200
785,2355,1,1,23118051
790,2370,1,1,23247782
795,2385,1,1,21648733
800,2400,1,1,25203040
805,2415,1,1,22456835
810,2430,1,1,25187095
815,2445,1,1,30208433
820,2460,1,1,36498087
825,2475,1,1,33342724
830,2490,1,1,38429233
835,2505,1,1,41835234
840,2520,1,1,29394859
845,2535,1,1,32412329
850,2550,1,1,28800368
855,2565,1,1,27509815
860,2580,1,1,26520045
865,2595,1,1,29732187
870,2610,1,1,27236679
875,2625,1,1,26843652
880,2640,1,1,26270547
885,2655,1,1,26048670
890,2670,1,1,27615758
895,2685,1,1,30999416
900,2700,1,1,40634159
905,2715,1,1,48747005
910,2730,1,1,42440726
915,2745,1,1,36333154
920,2760,1,1,37939306
925,2775,1,1,28877230
930,2790,1,1,30301355
935,2805,1,1,33900460
940,2820,1,1,31269270
945,2835,1,1,29674310
950,2850,1,1,30634931
955,2865,1,1,30326326
960,2880,1,1,32020020
965,2895,1,1,30687544
970,2910,1,1,29460116
975,2925,1,1,31295061
980,2940,1,1,30716666
985,2955,1,1,25039334
990,2970,1,1,31893183
995,2985,1,1,30964425
1000,3000,1,1,34511279
1005,3015,1,1,27182471
1010,3030,1,1,39549911
1015,3045,1,1,47265645
1020,3060,1,1,50291970
1025,3075,1,1,40271402
1030,3090,1,1,40559293
1035,3105,1,1,31842376
1040,3120,1,1,35346702
1045,3135,1,1,36594821
1050,3150,1,1,33931433
1055,3165,1,1,37229205
1060,3180,1,1,40556263
1065,3195,1,1,35455008
1070,3210,1,1,36270123
1075,3225,1,1,37609791
1080,3240,1,1,37316941
1085,3255,1,1,33829920
1090,3270,1,1,36919014
1095,3285,1,1,35041100
1100,3300,1,1,31038542
1105,3315,1,1,37375593
1110,3330,1,1,39504808
1115,3345,1,1,42336063
1120,3360,1,1,38040016
1125,3375,1,1,32170721
1130,3390,1,1,42007156
1135,3405,1,1,38345392
1140,3420,1,1,34462467
1145,3435,1,1,33331056
1150,3450,1,1,28122318
1155,3465,1,1,37317063
1160,3480,1,1,38764325
1165,3495,1,1,22498842
1170,3510,1,1,40499684
1175,3525,1,1,41009962
1180,3540,1,1,43435876
1185,3555,1,1,44857914
1190,3570,1,1,43154954
1195,3585,1,1,41067369
1200,3600,1,1,42136815
1205,3615,1,1,43972204
1210,3630,1,1,45284684
1215,3645,1,1,34372516
1220,3660,1,1,38286280
1225,3675,1,1,40841145
1230,3690,1,1,42875800
1235,3705,1,1,40443467
1240,3720,1,1,44308912
1245,3735,1,1,38625478
1250,3750,1,1,45731289
1255,3765,1,1,43872225
1260,3780,1,1,43694740
1265,3795,1,1,48399558
1270,3810,1,1,56987644
1275,3825,1,1,46615027
1280,3840,1,1,46305310
1285,3855,1,1,19113930
1290,3870,1,1,18055030
1295,3885,1,1,33674501
1300,3900,1,1,44527722
1305,3915,1,1,47906972
1310,3930,1,1,41031896
1315,3945,1,1,48483938
1320,3960,1,1,39557010
1325,3975,1,1,49695692
1330,3990,1,1,55001012
1335,4005,1,1,51360138
1340,4020,1,1,53301482
1345,4035,1,1,52791956
1350,4050,1,1,39406541
1355,4065,1,1,50897309
1360,4080,1,1,53964085
1365,4095,1,1,47421049
1370,4110,1,1,56609662
1375,4125,1,1,53166873
1380,4140,1,1,56677608
1385,4155,1,1,52637326
1390,4170,1,1,52956535
1395,4185,1,1,54942437
1400,4200,1,1,36954068
1405,4215,1,1,56475957
1410,4230,1,1,54944881
1415,4245,1,1,54092154
1420,4260,1,1,42241371
1425,4275,1,1,56120825
1430,4290,1,1,55484204
1435,4305,1,1,54847317
1440,4320,1,1,56231881
1445,4335,1,1,62701901
1450,4350,1,1,62366921
1455,4365,1,1,53981646
1460,4380,1,1,56213594
1465,4395,1,1,57819543
1470,4410,1,1,32094466
1475,4425,1,1,56946874
1480,4440,1,1,57542044
1485,4455,1,1,59108174
1490,4470,1,1,58895224
1495,4485,1,1,64205911
1500,4500,1,1,61043287
1505,4515,1,1,60220369
1510,4530,1,1,38654081
1515,4545,1,1,63420430
1520,4560,1,1,72294909
1525,4575,1,1,71503128
1530,4590,1,1,48678619
1535,4605,1,1,39728825
1540,4620,1,1,65657464
1545,4635,1,1,61749685
1550,4650,1,1,70698586
1555,4665,1,1,65817520
1560,4680,1,1,67022132
1565,4695,1,1,58074023
1570,4710,1,1,65188954
1575,4725,1,1,65426089
1580,4740,1,1,62851214
1585,4755,1,1,64590678
1590,4770,1,1,64718254
1595,4785,1,1,64709399
1600,4800,1,1,71091031
1605,4815,1,1,68624532
1610,4830,1,1,64313105
1615,4845,1,1,69967153
1620,4860,1,1,32510225
1625,4875,1,1,52900925
1630,4890,1,1,65945635
1635,4905,1,1,70697087
1640,4920,1,1,75142905
1645,4935,1,1,74746041
1650,4950,1,1,70230029
1655,4965,1,1,24533506
1660,4980,1,1,69182038
1665,4995,1,1,70379265
1670,5010,1,1,70315239
1675,5025,1,1,74320569
1680,5040,1,1,72672703
1685,5055,1,1,70073312
1690,5070,1,1,58359253
1695,5085,1,1,54826315
1700,5100,1,1,43130747
1705,5115,1,1,73797657
1710,5130,1,1,79807597
1715,5145,1,1,58329701
1720,5160,1,1,74175591
1725,5175,1,1,72564030
1730,5190,1,1,74740015
1735,5205,1,1,79022394
1740,5220,1,1,70337245
1745,5235,1,1,96334118
1750,5250,1,1,100372441
1755,5265,1,1,91642257
1760,5280,1,1,81443910
1765,5295,1,1,77804048
1770,5310,1,1,75808393
1775,5325,1,1,43413197
1780,5340,1,1,76389879
1785,5355,1,1,86534471
1790,5370,1,1,86914929
1795,5385,1,1,80166746
1800,5400,1,1,81148835
1805,5415,1,1,85357683
1810,5430,1,1,84606180
1815,5445,1,1,82890943
1820,5460,1,1,85822886
1825,5475,1,1,85345497
1830,5490,1,1,85480867
1835,5505,1,1,66246096
1840,5520,1,1,88295829
1845,5535,1,1,88806466
1850,5550,1,1,84415377
1855,5565,1,1,93644343
1860,5580,1,1,90994619
1865,5595,1,1,86504217
1870,5610,1,1,88768077
1875,5625,1,1,89025704
1880,5640,1,1,86064410
1885,5655,1,1,87366102
1890,5670,1,1,82606873
1895,5685,1,1,89003080
1900,5700,1,1,91178238
1905,5715,1,1,86538202
1910,5730,1,1,87620920
1915,5745,1,1,59372086
1920,5760,1,1,56651813
1925,5775,1,1,84326076
1930,5790,1,1,99071498
1935,5805,1,1,120498884
1940,5820,1,1,114934609
1945,5835,1,1,103460886
1950,5850,1,1,94724805
1955,5865,1,1,95215321
1960,5880,1,1,122963813
1965,5895,1,1,130646005
1970,5910,1,1,104548577
1975,5925,1,1,92782276
1980,5940,1,1,100822833
1985,5955,1,1,94977572
1990,5970,1,1,68291743
1995,5985,1,1,94818697
2000,6000,1,1,139856789
2005,6015,1,1,109093644
2010,6030,1,1,99667023
2015,6045,1,1,98018881
2020,6060,1,1,97071361
2025,6075,1,1,123372437
2030,6090,1,1,131973022
2035,6105,1,1,103976124
2040,6120,1,1,106457799
2045,6135,1,1,102257012
2050,6150,1,1,133021367
2055,6165,1,1,147731486
2060,6180,1,1,59576914
2065,6195,1,1,80311888
2070,6210,1,1,63822750
2075,6225,1,1,107371900
2080,6240,1,1,113930355
2085,6255,1,1,131209021
2090,6270,1,1,156110902
2095,6285,1,1,106959220
2100,6300,1,1,114412959
2105,6315,1,1,147378075
2110,6330,1,1,125834619
2115,6345,1,1,125489064
2120,6360,1,1,120517050
2125,6375,1,1,182844041
2130,6390,1,1,181509179
2135,6405,1,1,82965737
2140,6420,1,1,53853057
2145,6435,1,1,82736572
2150,6450,1,1,118494809
2155,6465,1,1,112141604
2160,6480,1,1,111853318
2165,6495,1,1,121178266
2170,6510,1,1,149317827
2175,6525,1,1,136949571
2180,6540,1,1,119124961
2185,6555,1,1,119872626
2190,6570,1,1,116434758
2195,6585,1,1,129367009
2200,6600,1,1,155413188
2205,6615,1,1,92846287
2210,6630,1,1,75584720
2215,6645,1,1,131530866
2220,6660,1,1,115978358
2225,6675,1,1,147454721
2230,6690,1,1,149905642
2235,6705,1,1,106572191
2240,6720,1,1,110003700
2245,6735,1,1,137409441
2250,6750,1,1,117533489
2255,6765,1,1,122549744
2260,6780,1,1,113944001
2265,6795,1,1,117955136
2270,6810,1,1,108622403
2275,6825,1,1,114703632
2280,6840,1,1,125686237
2285,6855,1,1,124564932
2290,6870,1,1,126657810
2295,6885,1,1,110269953
2300,6900,1,1,112505737
2305,6915,1,1,99954003
2310,6930,1,1,107676352
2315,6945,1,1,110330672
2320,6960,1,1,120398800
2325,6975,1,1,115096181
2330,6990,1,1,121668738
2335,7005,1,1,113800001
2340,7020,1,1,106465852
2345,7035,1,1,118416448
2350,7050,1,1,120908696
2355,7065,1,1,123196202
2360,7080,1,1,132353837
2365,7095,1,1,124500910
2370,7110,1,1,118502728
2375,7125,1,1,110524855
2380,7140,1,1,108095641
2385,7155,1,1,131157115
2390,7170,1,1,109244496
2395,7185,1,1,151111455
2400,7200,1,1,172185920
2405,7215,1,1,126599378
2410,7230,1,1,118385126
2415,7245,1,1,124245573
2420,7260,1,1,125965266
2425,7275,1,1,139434186
2430,7290,1,1,140173653
2435,7305,1,1,165343885
2440,7320,1,1,106359779
2445,7335,1,1,131401309
2450,7350,1,1,144766490
2455,7365,1,1,155589597
2460,7380,1,1,175624171
2465,7395,1,1,139536773
2470,7410,1,1,134689547
2475,7425,1,1,141194074
2480,7440,1,1,141037460
2485,7455,1,1,177757057
2490,7470,1,1,162051873
2495,7485,1,1,153894048
2500,7500,1,1,148986128
2505,7515,1,1,55707416
2510,7530,1,1,250551805
2515,7545,1,1,93013318
2520,7560,1,1,151700220
2525,7575,1,1,234248203
2530,7590,1,1,148773190
2535,7605,1,1,152001658
2540,7620,1,1,157837817
2545,7635,1,1,161808584
2550,7650,1,1,161825306
2555,7665,1,1,151111742
2560,7680,1,1,164992475
2565,7695,1,1,146865002
2570,7710,1,1,164557372
2575,7725,1,1,216207101
2580,7740,1,1,163768084
2585,7755,1,1,195010369
2590,7770,1,1,191004279
2595,7785,1,1,147469227
2600,7800,1,1,150996629
2605,7815,1,1,145383419
2610,7830,1,1,156421618
2615,7845,1,1,158420262
2620,7860,1,1,139236105
2625,7875,1,1,157526348
2630,7890,1,1,141751690
2635,7905,1,1,180806731
2640,7920,1,1,148089070
2645,7935,1,1,101575117
2650,7950,1,1,162815776
2655,7965,1,1,166526368
2660,7980,1,1,143812962
2665,7995,1,1,149321566
2670,8010,1,1,143432740
2675,8025,1,1,196805356
2680,8040,1,1,191335403
2685,8055,1,1,161927467
2690,8070,1,1,167214769
2695,8085,1,1,203455003
2700,8100,1,1,177093275
2705,8115,1,1,158127002
2710,8130,1,1,148231692
2715,8145,1,1,169505051
2720,8160,1,1,180869124
2725,8175,1,1,161885174
2730,8190,1,1,169620669
2735,8205,1,1,170066283
2740,8220,1,1,162676893
2745,8235,1,1,155831526
2750,8250,1,1,147580975
2755,8265,1,1,192335692
2760,8280,1,1,140995040
2765,8295,1,1,140752202
2770,8310,1,1,140953611
2775,8325,1,1,156427245
2780,8340,1,1,174458595
2785,8355,1,1,146655151
2790,8370,1,1,191671338
2795,8385,1,1,220303517
2800,8400,1,1,237300612
2805,8415,1,1,251127605
2810,8430,1,1,251971139
2815,8445,1,1,178892483
2820,8460,1,1,238815839
2825,8475,1,1,199864475
2830,8490,1,1,209837778
2835,8505,1,1,228878431
2840,8520,1,1,173682970
2845,8535,1,1,163535291
2850,8550,1,1,188734876
2855,8565,1,1,178817350
2860,8580,1,1,175288709
2865,8595,1,1,215854830
2870,8610,1,1,202558520
2875,8625,1,1,244954727
2880,8640,1,1,223806580
2885,8655,1,1,210276731
2890,8670,1,1,230123181
2895,8685,1,1,201075726
2900,8700,1,1,208227342
2905,8715,1,1,184345447
2910,8730,1,1,218477299
2915,8745,1,1,173000726
2920,8760,1,1,160140814
2925,8775,1,1,163876061
2930,8790,1,1,211120714
2935,8805,1,1,192406710
2940,8820,1,1,198053060
2945,8835,1,1,193676830
2950,8850,1,1,201371104
2955,8865,1,1,217674774
2960,8880,1,1,175840280
2965,8895,1,1,179023632
2970,8910,1,1,177830262
2975,8925,1,1,173786138
2980,8940,1,1,175806762
2985,8955,1,1,208586837
2990,8970,1,1,178646185
2995,8985,1,1,211111988
3000,9000,1,1,165283966
