n,m,lp_runs,exp_lp
50,150,8,4900305
55,165,11,3283748
60,180,6,2219912
65,195,5,2308308
70,210,3,1865613
75,225,8,3078577
80,240,10,3517722
85,255,3,2025003
90,270,10,3438510
95,285,6,2645481
100,300,3,2000386
105,315,6,2859836
110,330,9,3566209
115,345,4,2415558
120,360,3,2207379
125,375,4,3524104
130,390,5,3148448
135,405,4,3381046
140,420,5,3330035
145,435,1,1837835
150,450,1,1788682
155,465,1,1726982
160,480,1,1928051
165,495,1,1965725
170,510,1,1991323
175,525,1,1923850
180,540,1,1894980
185,555,15,6430762
190,570,18,8022444
195,585,11,5347012
200,600,22,8812446
205,615,18,7738233
210,630,21,9974041
215,645,14,6801087
220,660,9,5135409
225,675,6,4212841
230,690,17,7738038
235,705,17,8323236
240,720,12,6035983
245,735,24,10632033
250,750,23,10709848
255,765,10,6087944
260,780,15,7239120
265,795,18,9390562
270,810,33,15963252
275,825,19,10063024
280,840,35,17433755
285,855,37,19591298
290,870,16,8390883
295,885,22,11104526
300,900,12,7904984
305,915,9,6262685
310,930,25,13147422
315,945,8,5940461
320,960,4,3994286
325,975,14,8365652
330,990,1,2823572
335,1005,9,6841594
340,1020,17,10782921
345,1035,1,3110262
350,1050,7,5653408
355,1065,14,8954983
360,1080,4,5217881
365,1095,14,8790346
370,1110,15,9361885
375,1125,13,8816385
380,1140,11,8131314
385,1155,18,11257830
390,1170,2,3824754
395,1185,11,9916767
400,1200,2,4370336
405,1215,3,4072765
410,1230,7,6201335
415,1245,2,3934921
420,1260,2,4286917
425,1275,14,12073403
430,1290,3,4622848
435,1305,12,9050720
440,1320,24,16185370
445,1335,4,5133845
450,1350,39,24992045
455,1365,32,21545163
460,1380,15,11113576
465,1395,10,8209826
470,1410,27,17321457
475,1425,48,33855299
480,1440,35,25777422
485,1455,23,17764821
490,1470,22,16786041
495,1485,1,4361366
500,1500,20,14231936
505,1515,36,23926822
510,1530,32,22263867
515,1545,23,16636343
520,1560,24,17655583
525,1575,1,4029664
530,1590,20,14873132
535,1605,8,8060388
540,1620,18,14830520
545,1635,22,18869974
550,1650,20,16552785
555,1665,1,6034611
560,1680,3,5688139
565,1695,22,19341695
570,1710,6,8953604
575,1725,8,9626955
580,1740,1,4414038
585,1755,1,4418441
590,1770,24,19053338
595,1785,19,16594165
600,1800,24,18993178
605,1815,28,22255552
610,1830,1,5136854
615,1845,1,4260226
620,1860,1,4652581
625,1875,1,5193879
630,1890,1,4774044
635,1905,1,4598689
640,1920,1,5684668
645,1935,1,5508743
650,1950,1,5628848
655,1965,1,5453283
660,1980,1,4789038
665,1995,1,5783959
670,2010,1,5307232
675,2025,1,6207217
680,2040,1,5393216
685,2055,1,6598807
690,2070,1,5998218
695,2085,1,5035159
700,2100,1,6453125
705,2115,1,5646345
710,2130,1,5471386
715,2145,1,5574674
720,2160,1,5265960
725,2175,1,5137242
730,2190,1,5556015
735,2205,1,5431374
740,2220,1,5279729
745,2235,1,5313171
750,2250,1,5646237
755,2265,1,5275807
760,2280,1,5578095
765,2295,1,5453686
770,2310,1,5861977
775,2325,1,5511694
780,2340,1,5669462
