n,m,dual_lp
50,750,7215659
55,825,7650489
60,900,8199511
65,975,8864390
70,1050,9082907
75,1125,9606508
80,1200,10623451
85,1275,10868464
90,1350,11826753
95,1425,12175322
100,1500,13600325
105,1575,13226029
110,1650,14392041
115,1725,14154361
120,1800,14992278
125,1875,16351638
130,1950,15353684
135,2025,16917401
140,2100,18118491
145,2175,18525109
150,2250,21771392
155,2325,22887234
160,2400,22616046
165,2475,23130715
170,2550,23495466
175,2625,24496179
180,2700,24309202
185,2775,24634807
190,2850,27378747
195,2925,27684452
200,3000,28002074
205,3075,28924631
210,3150,28969671
215,3225,29209901
220,3300,30662993
225,3375,31333377
230,3450,32809402
235,3525,32434889
240,3600,34546195
245,3675,32286601
250,3750,35315037
255,3825,36029149
260,3900,36684393
265,3975,35940042
270,4050,38131989
275,4125,36242709
280,4200,36948995
285,4275,37843139
290,4350,38364487
295,4425,39685983
300,4500,41917155
305,4575,40003899
310,4650,40970535
315,4725,43246325
320,4800,43700219
325,4875,44896299
330,4950,42926712
335,5025,44198697
340,5100,45143824
345,5175,45240589
350,5250,45549986
355,5325,47886966
360,5400,46818966
365,5475,45877558
370,5550,47756871
375,5625,48481415
380,5700,49123273
385,5775,50888127
390,5850,49824900
395,5925,52768444
400,6000,52058853
405,6075,57131732
410,6150,58198858
415,6225,59073362
420,6300,66819321
425,6375,64484150
430,6450,63211730
435,6525,66423380
440,6600,60169338
445,6675,64504189
450,6750,67970177
455,6825,66126750
460,6900,65959978
465,6975,70214603
470,7050,70818666
475,7125,68194980
480,7200,73280809
485,7275,74618448
490,7350,72447884
495,7425,74665713
500,7500,72734991
505,7575,74024868
510,7650,77570328
515,7725,76166570
520,7800,82920956
525,7875,79252634
530,7950,82814598
535,8025,86929094
540,8100,83554131
545,8175,83581207
550,8250,84434289
555,8325,83915028
560,8400,85947452
565,8475,80382953
570,8550,82410084
575,8625,83414059
580,8700,86028164
585,8775,88576005
590,8850,84354941
595,8925,92797491
600,9000,95586091
605,9075,91262440
610,9150,90493005
615,9225,99535126
620,9300,101482097
625,9375,92475311
630,9450,102773462
635,9525,93037981
640,9600,95719922
645,9675,105286078
650,9750,100318917
655,9825,100630505
660,9900,96715843
665,9975,105045127
670,10050,179064377
675,10125,189186659
680,10200,189178433
685,10275,193290328
690,10350,194618432
695,10425,224658232
700,10500,242643221
705,10575,244309909
710,10650,225262031
715,10725,209596666
720,10800,190427952
725,10875,192936625
730,10950,196030152
735,11025,198213363
740,11100,188770224
745,11175,197901045
750,11250,213377772
755,11325,202475708
760,11400,193588610
765,11475,207885979
770,11550,222105430
775,11625,205403973
780,11700,206224666
785,11775,201451418
790,11850,211647021
795,11925,206473308
800,12000,224376682
805,12075,211044887
810,12150,218883309
815,12225,211835560
820,12300,215898176
825,12375,250985791
830,12450,222069527
835,12525,224517163
