n,m,cmin,cmax,dinic
1560,6240,1,1,993181
1565,6260,1,1,961241
1570,6280,1,1,939210
1575,6300,1,1,956505
1580,6320,1,1,1017767
1585,6340,1,1,983034
1590,6360,1,1,1031975
1595,6380,1,1,975716
1600,6400,1,1,964833
1605,6420,1,1,1111148
1610,6440,1,1,1051987
1615,6460,1,1,1010787
1620,6480,1,1,924495
1625,6500,1,1,1206549
1630,6520,1,1,922716
1635,6540,1,1,927085
1640,6560,1,1,918649
1645,6580,1,1,1190124
1650,6600,1,1,1588204
1655,6620,1,1,970384
1660,6640,1,1,952288
1665,6660,1,1,951387
1670,6680,1,1,979123
1675,6700,1,1,1021268
1680,6720,1,1,993565
1685,6740,1,1,1147634
1690,6760,1,1,1001698
1695,6780,1,1,1066489
1700,6800,1,1,1023119
1705,6820,1,1,1177833
1710,6840,1,1,954524
1715,6860,1,1,995781
1720,6880,1,1,1073869
1725,6900,1,1,906251
1730,6920,1,1,1127748
1735,6940,1,1,1014852
1740,6960,1,1,1240363
1745,6980,1,1,976085
1750,7000,1,1,1079918
1755,7020,1,1,992591
1760,7040,1,1,1435356
1765,7060,1,1,1175199
1770,7080,1,1,1134346
1775,7100,1,1,1102864
1780,7120,1,1,1111778
1785,7140,1,1,1144543
1790,7160,1,1,1010915
1795,7180,1,1,1094326
1800,7200,1,1,1247993
1805,7220,1,1,1059864
1810,7240,1,1,1235786
1815,7260,1,1,1428672
1820,7280,1,1,1191752
1825,7300,1,1,1281624
1830,7320,1,1,1134803
1835,7340,1,1,1317004
1840,7360,1,1,1383224
1845,7380,1,1,1375279
1850,7400,1,1,1335865
1855,7420,1,1,1164369
1860,7440,1,1,1376056
1865,7460,1,1,1316412
1870,7480,1,1,1256067
1875,7500,1,1,1228863
1880,7520,1,1,1321816
1885,7540,1,1,1303618
1890,7560,1,1,1289214
1895,7580,1,1,1618849
1900,7600,1,1,1983428
1905,7620,1,1,1484665
1910,7640,1,1,1310754
1915,7660,1,1,1183892
1920,7680,1,1,1095652
1925,7700,1,1,1295056
1930,7720,1,1,1748202
1935,7740,1,1,1674815
1940,7760,1,1,1345526
1945,7780,1,1,1350312
1950,7800,1,1,1312727
1955,7820,1,1,1307597
1960,7840,1,1,1548836
1965,7860,1,1,1312406
1970,7880,1,1,1843716
1975,7900,1,1,1374272
1980,7920,1,1,1608373
1985,7940,1,1,1076960
1990,7960,1,1,1562851
1995,7980,1,1,1560340
2000,8000,1,1,1634425
2005,8020,1,1,1563191
2010,8040,1,1,1606695
2015,8060,1,1,1313958
2020,8080,1,1,1760395
2025,8100,1,1,1274139
2030,8120,1,1,1553226
2035,8140,1,1,2103912
2040,8160,1,1,1599960
2045,8180,1,1,1593147
2050,8200,1,1,1720150
2055,8220,1,1,1482424
2060,8240,1,1,1705670
2065,8260,1,1,1321338
2070,8280,1,1,1236796
2075,8300,1,1,1506738
2080,8320,1,1,1344618
2085,8340,1,1,1345498
2090,8360,1,1,1506900
2095,8380,1,1,1547927
2100,8400,1,1,2399068
2105,8420,1,1,1446638
2110,8440,1,1,2584591
2115,8460,1,1,1759788
2120,8480,1,1,1463026
2125,8500,1,1,2460479
2130,8520,1,1,1707052
2135,8540,1,1,1415975
2140,8560,1,1,1511688
2145,8580,1,1,1112204
2150,8600,1,1,1529749
2155,8620,1,1,2370466
2160,8640,1,1,1667119
2165,8660,1,1,1648837
2170,8680,1,1,2056511
2175,8700,1,1,1925756
2180,8720,1,1,2354798
2185,8740,1,1,2456607
2190,8760,1,1,2742170
2195,8780,1,1,4034378
2200,8800,1,1,2325312
2205,8820,1,1,1867250
2210,8840,1,1,1211056
2215,8860,1,1,1569808
2220,8880,1,1,2380070
2225,8900,1,1,1484790
2230,8920,1,1,1674401
2235,8940,1,1,1804038
2240,8960,1,1,1811263
2245,8980,1,1,1421362
2250,9000,1,1,1840707
2255,9020,1,1,1530013
2260,9040,1,1,1718957
2265,9060,1,1,1533252
2270,9080,1,1,1924174
2275,9100,1,1,1814751
2280,9120,1,1,1188564
2285,9140,1,1,1507424
2290,9160,1,1,1421015
2295,9180,1,1,1870098
2300,9200,1,1,1871180
2305,9220,1,1,1816101
2310,9240,1,1,1589028
2315,9260,1,1,1926584
2320,9280,1,1,1695666
2325,9300,1,1,1820363
2330,9320,1,1,1409013
2335,9340,1,1,1916366
2340,9360,1,1,1770767
2345,9380,1,1,1858944
2350,9400,1,1,2497104
2355,9420,1,1,1515372
2360,9440,1,1,2046326
2365,9460,1,1,1525557
2370,9480,1,1,1995995
2375,9500,1,1,2253167
2380,9520,1,1,2182854
2385,9540,1,1,1559855
2390,9560,1,1,2403387
2395,9580,1,1,1644887
2400,9600,1,1,1862984
2405,9620,1,1,1926893
2410,9640,1,1,2601951
2415,9660,1,1,1771187
2420,9680,1,1,1872643
2425,9700,1,1,2325582
2430,9720,1,1,2269424
2435,9740,1,1,3529202
2440,9760,1,1,2084305
2445,9780,1,1,1842632
2450,9800,1,1,1717338
2455,9820,1,1,2316869
2460,9840,1,1,2508308
2465,9860,1,1,2456539
2470,9880,1,1,1954263
2475,9900,1,1,2427207
2480,9920,1,1,2503762
2485,9940,1,1,2544305
2490,9960,1,1,2120541
2495,9980,1,1,2259095
2500,10000,1,1,2430457
2505,10020,1,1,2216399
2510,10040,1,1,2771535
2515,10060,1,1,1791129
2520,10080,1,1,1924319
2525,10100,1,1,2221533
2530,10120,1,1,1943500
2535,10140,1,1,1911545
2540,10160,1,1,2278390
2545,10180,1,1,1786914
2550,10200,1,1,1933197
2555,10220,1,1,1907466
2560,10240,1,1,1887410
2565,10260,1,1,2537470
2570,10280,1,1,1826345
2575,10300,1,1,2972295
2580,10320,1,1,2320800
2585,10340,1,1,2084056
2590,10360,1,1,2837785
2595,10380,1,1,2150751
2600,10400,1,1,2344049
2605,10420,1,1,2485854
2610,10440,1,1,2605424
2615,10460,1,1,2248155
2620,10480,1,1,1863587
2625,10500,1,1,2303449
2630,10520,1,1,2099808
2635,10540,1,1,2999782
2640,10560,1,1,2792901
2645,10580,1,1,2751946
2650,10600,1,1,2468206
2655,10620,1,1,2066399
2660,10640,1,1,2520328
2665,10660,1,1,2881356
2670,10680,1,1,2573530
2675,10700,1,1,2603952
2680,10720,1,1,2050197
2685,10740,1,1,2753086
2690,10760,1,1,2081602
2695,10780,1,1,2176530
2700,10800,1,1,1932694
2705,10820,1,1,2181754
2710,10840,1,1,2809619
2715,10860,1,1,1992118
2720,10880,1,1,1872992
2725,10900,1,1,2031305
2730,10920,1,1,2228816
2735,10940,1,1,2966585
2740,10960,1,1,2560508
2745,10980,1,1,2831393
2750,11000,1,1,2091136
2755,11020,1,1,2657113
2760,11040,1,1,2142574
2765,11060,1,1,2379288
2770,11080,1,1,2520796
2775,11100,1,1,1985680
2780,11120,1,1,1755343
2785,11140,1,1,2310468
2790,11160,1,1,2313442
2795,11180,1,1,3097127
2800,11200,1,1,2978152
2805,11220,1,1,2788514
2810,11240,1,1,2500305
2815,11260,1,1,2686229
2820,11280,1,1,3007067
2825,11300,1,1,2105758
2830,11320,1,1,2495108
2835,11340,1,1,2206977
2840,11360,1,1,2145783
2845,11380,1,1,1856412
2850,11400,1,1,2194371
2855,11420,1,1,2628829
2860,11440,1,1,2464749
2865,11460,1,1,1960916
2870,11480,1,1,1978560
2875,11500,1,1,1899093
2880,11520,1,1,2602926
2885,11540,1,1,2409038
2890,11560,1,1,2278308
2895,11580,1,1,1884334
2900,11600,1,1,2471221
2905,11620,1,1,2789430
2910,11640,1,1,2616410
2915,11660,1,1,2382408
2920,11680,1,1,1917501
2925,11700,1,1,2384665
2930,11720,1,1,2379731
2935,11740,1,1,2193889
2940,11760,1,1,2342351
2945,11780,1,1,2680441
2950,11800,1,1,2304797
2955,11820,1,1,2064987
2960,11840,1,1,2398274
2965,11860,1,1,2468050
2970,11880,1,1,2893115
2975,11900,1,1,3646193
2980,11920,1,1,3763686
2985,11940,1,1,2252374
2990,11960,1,1,2117517
2995,11980,1,1,2801066
3000,12000,1,1,2834786
