n,m,dual_lp
300,300,65675769
300,400,4804756
300,500,5318363
300,600,7215931
300,700,8182187
300,800,8610733
300,900,10147582
300,1000,10891676
300,1100,11961647
300,1200,14650788
300,1300,13048228
300,1400,13758985
300,1500,14405649
300,1600,15353807
300,1700,15459790
300,1800,16007921
300,1900,17027051
300,2000,18032941
300,2100,18243468
300,2200,19355484
300,2300,20033142
300,2400,20380776
300,2500,24519827
300,2600,26953542
300,2700,26774798
300,2800,28267499
300,2900,27876614
300,3000,29128018
300,3100,29222090
300,3200,31910499
300,3300,32472624
300,3400,32832501
300,3500,34832582
300,3600,33929739
300,3700,33289703
300,3800,36809433
300,3900,38221376
300,4000,59285802
300,4100,43338749
300,4200,38784537
300,4300,44844423
300,4400,42602654
300,4500,45565087
300,4600,50112797
300,4700,45383650
300,4800,47568259
300,4900,49324652
300,5000,49061530
300,5100,52663739
300,5200,53633312
300,5300,52265211
300,5400,52296891
300,5500,51810991
300,5600,56140701
300,5700,55510928
300,5800,60497988
300,5900,60080039
300,6000,59371937
300,6100,58555710
300,6200,58673344
300,6300,64838818
300,6400,62725405
300,6500,65322747
300,6600,70524134
300,6700,66648464
300,6800,68717246
300,6900,74399769
300,7000,74105171
300,7100,71558935
300,7200,71041423
300,7300,72450161
300,7400,73844922
300,7500,78144375
300,7600,74090885
300,7700,85189410
300,7800,77907250
300,7900,79491973
300,8000,83536398
300,8100,87190544
300,8200,83227820
300,8300,84162151
300,8400,84849495
300,8500,85144749
300,8600,102052664
300,8700,91407346
300,8800,99997755
300,8900,82768598
300,9000,89113026
300,9100,100027908
300,9200,91038865
300,9300,91294234
300,9400,103431390
300,9500,103676945
300,9600,101286518
300,9700,108898943
300,9800,99269762
300,9900,102163706
300,10000,100522177
300,10100,103026140
300,10200,335195411
300,10300,113758823
300,10400,130649715
300,10500,127266233
300,10600,122390128
300,10700,120294548
300,10800,115648700
300,10900,117487588
300,11000,126228954
300,11100,123692130
300,11200,133547632
300,11300,124024796
300,11400,127081323
300,11500,130370756
300,11600,137577377
300,11700,134660708
300,11800,142623945
300,11900,143871982
300,12000,153054760
300,12100,153411494
300,12200,127075375
300,12300,152137324
300,12400,148135565
300,12500,142370656
300,12600,152155414
300,12700,160556219
300,12800,143882551
300,12900,163028433
300,13000,164071662
300,13100,170262298
300,13200,165466635
300,13300,162446398
300,13400,153340614
300,13500,154065418
300,13600,173593921
300,13700,189943873
300,13800,185044304
300,13900,159722832
300,14000,187993545
300,14100,191657685
300,14200,168807787
300,14300,198762999
300,14400,195922860
300,14500,247678301
300,14600,181069212
300,14700,179435682
300,14800,198922888
300,14900,203472686
300,15000,207490672
300,15100,175151267
300,15200,196542156
300,15300,205060015
300,15400,202107713
300,15500,229334514
300,15600,181475422
300,15700,214609128
300,15800,193089824
300,15900,192385376
300,16000,202091346
300,16100,201681262
300,16200,221448932
300,16300,212204490
300,16400,213213576
300,16500,216142297
300,16600,207328758
300,16700,238609281
300,16800,228801251
300,16900,224774225
300,17000,243598532
300,17100,242050478
300,17200,234737288
300,17300,221708750
300,17400,245354282
300,17500,229976378
300,17600,243308537
300,17700,239064874
300,17800,228217634
300,17900,237702649
300,18000,236966195
300,18100,247215018
300,18200,255646757
300,18300,239129617
300,18400,252599161
300,18500,256369382
300,18600,258150042
300,18700,266733188
300,18800,272804342
300,18900,262546320
300,19000,270935108
300,19100,285094199
