n,m,cmin,cmax,dual_lp
50,350,1,100,4855066
55,385,1,100,4725787
60,420,1,100,5279008
65,455,1,100,5331428
70,490,1,100,5866398
75,525,1,100,6567339
80,560,1,100,6526079
85,595,1,100,7277664
90,630,1,100,6902923
95,665,1,100,7739660
100,700,1,100,7766769
105,735,1,100,8679621
110,770,1,100,8890581
115,805,1,100,10173097
120,840,1,100,9605588
125,875,1,100,9307581
130,910,1,100,10206326
135,945,1,100,10191379
140,980,1,100,10462365
145,1015,1,100,11090353
150,1050,1,100,11084059
155,1085,1,100,11221739
160,1120,1,100,12599359
165,1155,1,100,12430000
170,1190,1,100,12733887
175,1225,1,100,13024603
180,1260,1,100,14471388
185,1295,1,100,13393882
190,1330,1,100,13337389
195,1365,1,100,12976232
200,1400,1,100,13675135
205,1435,1,100,14327099
210,1470,1,100,13755702
215,1505,1,100,14115389
220,1540,1,100,15638037
225,1575,1,100,16386805
230,1610,1,100,16909074
235,1645,1,100,16056920
240,1680,1,100,18250690
245,1715,1,100,16441391
250,1750,1,100,17870415
255,1785,1,100,17255814
260,1820,1,100,17884529
265,1855,1,100,17505138
270,1890,1,100,18425131
275,1925,1,100,16956911
280,1960,1,100,18047095
285,1995,1,100,26135394
290,2030,1,100,58287440
295,2065,1,100,18673638
300,2100,1,100,18118412
305,2135,1,100,18452120
310,2170,1,100,18436468
315,2205,1,100,18190870
320,2240,1,100,20337829
325,2275,1,100,18474966
330,2310,1,100,20659340
335,2345,1,100,21064195
340,2380,1,100,20835946
345,2415,1,100,22776208
350,2450,1,100,21862440
355,2485,1,100,22296749
360,2520,1,100,22450462
365,2555,1,100,21998291
370,2590,1,100,21440557
375,2625,1,100,26330187
380,2660,1,100,25444081
385,2695,1,100,26179602
390,2730,1,100,26248073
395,2765,1,100,26509878
400,2800,1,100,27648934
405,2835,1,100,28391719
410,2870,1,100,27593843
415,2905,1,100,28314306
420,2940,1,100,28872345
425,2975,1,100,28764013
430,3010,1,100,29505600
435,3045,1,100,30636506
440,3080,1,100,28745488
445,3115,1,100,29629553
450,3150,1,100,29994456
455,3185,1,100,30324728
460,3220,1,100,30775598
465,3255,1,100,31089371
470,3290,1,100,31386735
475,3325,1,100,30606528
480,3360,1,100,30812994
485,3395,1,100,33325782
490,3430,1,100,31847845
495,3465,1,100,33115582
500,3500,1,100,33973018
505,3535,1,100,34321861
510,3570,1,100,34294615
515,3605,1,100,34877128
520,3640,1,100,35512387
525,3675,1,100,35308711
530,3710,1,100,35202513
535,3745,1,100,35786778
540,3780,1,100,36808466
545,3815,1,100,37076263
550,3850,1,100,39037577
555,3885,1,100,40235318
560,3920,1,100,38841270
565,3955,1,100,38039894
570,3990,1,100,39303513
575,4025,1,100,40051292
580,4060,1,100,40355793
585,4095,1,100,40828532
590,4130,1,100,42139490
595,4165,1,100,41339744
600,4200,1,100,40216862
605,4235,1,100,40373086
610,4270,1,100,40077474
615,4305,1,100,42238782
620,4340,1,100,42551917
625,4375,1,100,45411165
630,4410,1,100,42163026
635,4445,1,100,42630870
640,4480,1,100,44051472
645,4515,1,100,45426430
650,4550,1,100,47330258
655,4585,1,100,47132910
660,4620,1,100,46303966
665,4655,1,100,44825948
670,4690,1,100,45424248
675,4725,1,100,45699560
680,4760,1,100,44599029
685,4795,1,100,46835200
690,4830,1,100,46542282
695,4865,1,100,49151009
700,4900,1,100,49150850
705,4935,1,100,48417853
710,4970,1,100,49638580
715,5005,1,100,51348111
720,5040,1,100,50893138
725,5075,1,100,50133587
730,5110,1,100,49664773
735,5145,1,100,50695006
740,5180,1,100,54233098
745,5215,1,100,52601588
750,5250,1,100,53725058
755,5285,1,100,52857500
760,5320,1,100,53206474
765,5355,1,100,54446009
770,5390,1,100,52242944
775,5425,1,100,52494914
780,5460,1,100,54493373
785,5495,1,100,56093306
790,5530,1,100,54841912
795,5565,1,100,55589329
800,5600,1,100,55077304
805,5635,1,100,54505801
810,5670,1,100,54859905
815,5705,1,100,57510051
820,5740,1,100,57377735
825,5775,1,100,56871618
830,5810,1,100,60571173
835,5845,1,100,56038246
840,5880,1,100,59872854
845,5915,1,100,59784920
850,5950,1,100,58095478
855,5985,1,100,60779967
860,6020,1,100,58416510
865,6055,1,100,58023287
870,6090,1,100,66584382
875,6125,1,100,61806125
880,6160,1,100,60085899
885,6195,1,100,60236264
890,6230,1,100,61233512
895,6265,1,100,61384974
900,6300,1,100,65497734
905,6335,1,100,63375513
910,6370,1,100,65984413
915,6405,1,100,63382880
920,6440,1,100,65145281
925,6475,1,100,63831448
930,6510,1,100,65078693
935,6545,1,100,62746490
940,6580,1,100,65963490
945,6615,1,100,64231619
950,6650,1,100,66052641
955,6685,1,100,65119051
960,6720,1,100,64836221
965,6755,1,100,68077840
970,6790,1,100,65708315
975,6825,1,100,72109509
980,6860,1,100,70710003
985,6895,1,100,68420438
990,6930,1,100,67698773
995,6965,1,100,68289526
1000,7000,1,100,69758319
1005,7035,1,100,72917952
1010,7070,1,100,70928607
1015,7105,1,100,75775584
1020,7140,1,100,71307161
1025,7175,1,100,70459200
1030,7210,1,100,74497615
1035,7245,1,100,81625369
1040,7280,1,100,78192501
1045,7315,1,100,75710554
1050,7350,1,100,75824782
1055,7385,1,100,78542052
1060,7420,1,100,76814829
1065,7455,1,100,77776636
1070,7490,1,100,73079929
1075,7525,1,100,80122508
1080,7560,1,100,86891899
1085,7595,1,100,81669099
1090,7630,1,100,78128260
1095,7665,1,100,81911496
1100,7700,1,100,79173220
1105,7735,1,100,82097687
1110,7770,1,100,83998401
