n,m,primal_lp
400,400,63896639
400,500,4162423
400,600,4686061
400,700,6030974
400,800,7563628
400,900,9296477
400,1000,10641174
400,1100,13177006
400,1200,12660725
400,1300,15860941
400,1400,14676267
400,1500,14790648
400,1600,14426486
400,1700,15436151
400,1800,18055117
400,1900,17196196
400,2000,17766175
400,2100,16716443
400,2200,17529325
400,2300,18357080
400,2400,20318753
400,2500,19300704
400,2600,20504841
400,2700,21952170
400,2800,22819309
400,2900,21431822
400,3000,22001026
400,3100,23155335
400,3200,24067259
400,3300,25584069
400,3400,22721372
400,3500,26910656
400,3600,25133675
400,3700,27136048
400,3800,26450714
400,3900,26364729
400,4000,27396061
400,4100,25739496
400,4200,27570520
400,4300,30556121
400,4400,26005941
400,4500,29573464
400,4600,30856713
400,4700,33590250
400,4800,31216795
400,4900,34289785
400,5000,28181524
400,5100,32486255
400,5200,34110520
400,5300,35171261
400,5400,34712395
400,5500,35270348
400,5600,39421824
400,5700,36573145
400,5800,35770945
400,5900,38546910
400,6000,34417320
400,6100,38890385
400,6200,41085391
400,6300,40983533
400,6400,36693725
400,6500,39601869
400,6600,43122653
400,6700,39643974
400,6800,41075106
400,6900,41014207
400,7000,43591522
400,7100,43409190
400,7200,46879271
400,7300,46743703
400,7400,44749804
400,7500,50199760
400,7600,48170607
400,7700,46613411
400,7800,43259193
400,7900,45615120
400,8000,50002401
400,8100,47237802
400,8200,44636557
400,8300,50644844
400,8400,51611025
400,8500,46329391
400,8600,53506184
400,8700,48860754
400,8800,52129069
400,8900,52148553
400,9000,49013508
400,9100,59152601
400,9200,65626773
400,9300,56908359
400,9400,55103551
400,9500,58822971
400,9600,66203098
400,9700,51012830
400,9800,57504099
400,9900,56818402
400,10000,58925807
400,10100,55675822
400,10200,57119369
400,10300,60683275
400,10400,60587133
400,10500,64302246
400,10600,57374769
400,10700,63273031
400,10800,58019075
400,10900,61492065
400,11000,69432211
400,11100,60685450
400,11200,68480017
400,11300,69073039
400,11400,71367193
400,11500,64753010
400,11600,59008386
400,11700,69922215
400,11800,68721863
400,11900,71278821
400,12000,70089496
400,12100,76490338
400,12200,67104638
400,12300,73430380
400,12400,85090634
400,12500,73484187
400,12600,66855327
400,12700,85384670
400,12800,71318573
400,12900,72139837
400,13000,85946905
400,13100,70170233
400,13200,77179793
400,13300,89697595
400,13400,73558003
400,13500,84687996
400,13600,77287773
400,13700,77627168
400,13800,77098134
400,13900,95701751
400,14000,88478500
400,14100,87405663
400,14200,90878769
400,14300,86676999
400,14400,79655871
400,14500,84549732
400,14600,101836585
400,14700,94549840
400,14800,110657729
400,14900,107119966
400,15000,81462863
400,15100,70372278
400,15200,128039929
400,15300,101081976
400,15400,97810571
400,15500,102804055
400,15600,117845720
400,15700,118617557
400,15800,108516785
400,15900,110844250
400,16000,109630433
400,16100,115573165
400,16200,125194232
400,16300,120578468
400,16400,153776413
400,16500,103332980
400,16600,143855481
400,16700,124359523
400,16800,114354276
400,16900,113600463
400,17000,124295245
400,17100,129321458
400,17200,123248635
400,17300,150276222
400,17400,142680370
400,17500,122486878
400,17600,116802253
400,17700,144919960
400,17800,147316592
400,17900,139054594
400,18000,150756547
400,18100,149124221
400,18200,129807583
400,18300,153426427
400,18400,150346983
400,18500,127366157
400,18600,156866301
400,18700,159820286
400,18800,170852406
400,18900,167518321
400,19000,166772082
400,19100,174445686
400,19200,148102437
400,19300,161682478
400,19400,151863569
400,19500,150308064
400,19600,155713059
400,19700,144288970
400,19800,243619638
400,19900,159778308
400,20000,191427778
400,20100,196852566
400,20200,154284798
400,20300,188523221
400,20400,178329954
400,20500,163642672
400,20600,176424848
400,20700,142881212
400,20800,168456543
400,20900,210990444
400,21000,161805426
400,21100,186425134
400,21200,170764610
400,21300,180306642
400,21400,173317710
400,21500,192536283
400,21600,202847582
400,21700,165743151
400,21800,169978096
400,21900,188016372
400,22000,169251570
400,22100,180178813
400,22200,184115653
400,22300,193635105
400,22400,205523112
400,22500,205165843
400,22600,164380949
400,22700,212318361
400,22800,213621769
400,22900,163871765
400,23000,214163671
400,23100,159310258
400,23200,197999355
400,23300,230833846
400,23400,219362335
400,23500,204189903
400,23600,189085745
400,23700,185233716
400,23800,194583447
400,23900,196406305
400,24000,245120013
400,24100,204678777
400,24200,230002023
400,24300,173422951
400,24400,192254709
400,24500,214850698
400,24600,185448958
400,24700,226736223
400,24800,236726088
400,24900,233442520
400,25000,214069834
400,25100,245399163
400,25200,287701827
400,25300,216080031
400,25400,241072147
400,25500,205067717
400,25600,239024256
400,25700,240983072
400,25800,214522583
400,25900,229587031
400,26000,159003279
400,26100,252834014
400,26200,229645287
400,26300,272326020
400,26400,220362294
400,26500,221943901
400,26600,266044064
400,26700,195495868
400,26800,251771850
400,26900,251952599
400,27000,267689588
400,27100,226195143
400,27200,233386336
400,27300,297427264
400,27400,200452257
400,27500,265574381
400,27600,202871200
400,27700,244101469
400,27800,236479087
400,27900,240413779
400,28000,228962648
400,28100,241066022
400,28200,224488273
400,28300,232539361
400,28400,250074901
400,28500,267074727
400,28600,243395212
400,28700,279206791
400,28800,247839895
400,28900,236486856
400,29000,272383107
400,29100,267367934
400,29200,241792679
400,29300,281841011
400,29400,268679033
400,29500,257000287
400,29600,377952548
400,29700,333952581
400,29800,300303830
400,29900,265496609
400,30000,267760661
400,30100,243553391
400,30200,243288740
400,30300,308270213
400,30400,289419656
400,30500,275071736
400,30600,269723012
400,30700,267813808
400,30800,319597341
400,30900,296970183
400,31000,272368030
400,31100,320733502
400,31200,256748876
400,31300,264180735
400,31400,250556622
400,31500,250390898
400,31600,260203660
400,31700,304565470
400,31800,335079055
400,31900,333391261
400,32000,255521412
400,32100,268512580
400,32200,242443566
400,32300,342333626
400,32400,279386793
400,32500,270549275
400,32600,385654618
400,32700,314274882
400,32800,350904025
400,32900,335097714
400,33000,326265991
400,33100,347905082
400,33200,265796131
400,33300,354480872
400,33400,375674796
400,33500,317607244
400,33600,309873012
400,33700,297935848
400,33800,293344331
400,33900,321191526
400,34000,298039115
400,34100,502378350
400,34200,380997357
400,34300,304852662
400,34400,317373508
400,34500,336007531
400,34600,268844047
400,34700,264674446
400,34800,274861360
400,34900,390433195
400,35000,300495545
400,35100,326496838
400,35200,322311612
400,35300,345508528
400,35400,364787978
400,35500,383690900
400,35600,392605666
400,35700,397866316
400,35800,319741467
400,35900,323062720
400,36000,411815176
400,36100,294639627
400,36200,300239458
400,36300,352394181
400,36400,297170262
400,36500,493923160
400,36600,436567599
400,36700,308500015
400,36800,408769413
400,36900,323455163
400,37000,345001619
400,37100,366762868
400,37200,316562176
400,37300,336257299
400,37400,380168081
400,37500,413937154
400,37600,365431232
400,37700,400303797
400,37800,364293021
400,37900,345770373
400,38000,327080708
400,38100,230675793
400,38200,225882350
400,38300,363135113
400,38400,411264257
400,38500,443603599
400,38600,349789631
400,38700,373514080
400,38800,212828656
400,38900,282003706
400,39000,238754416
400,39100,330797979
400,39200,337594330
400,39300,365624646
400,39400,396039231
400,39500,353358975
400,39600,312579927
400,39700,401926990
400,39800,240211569
400,39900,229548806
400,40000,301146966
400,40100,286872679
400,40200,359255575
400,40300,376982893
400,40400,425103314
400,40500,458018406
400,40600,387705581
400,40700,391930549
400,40800,419385581
400,40900,377904449
400,41000,391354174
400,41100,361732474
400,41200,414035308
400,41300,343887738
400,41400,448950388
400,41500,300745951
400,41600,370565053
400,41700,344830516
400,41800,378606265
400,41900,342588410
400,42000,482505276
400,42100,439493673
400,42200,269560533
400,42300,260959188
400,42400,460921460
400,42500,380587945
400,42600,361471012
400,42700,421842538
400,42800,459303392
400,42900,262423700
400,43000,257788616
400,43100,262115665
400,43200,263093169
400,43300,278378973
400,43400,388806448
400,43500,482676609
400,43600,356319920
400,43700,345900867
400,43800,407377814
400,43900,268350644
400,44000,320657767
400,44100,282360301
400,44200,264475579
400,44300,287116644
400,44400,283288115
400,44500,500619430
400,44600,379268201
400,44700,463931229
400,44800,401901837
400,44900,403920505
400,45000,456090369
400,45100,509430651
400,45200,489173192
400,45300,415259326
400,45400,392229977
400,45500,374806638
400,45600,361738034
400,45700,336131800
400,45800,364252990
400,45900,392040399
400,46000,425799575
400,46100,445655751
400,46200,362180040
400,46300,386717566
400,46400,473423632
400,46500,516471550
400,46600,419449536
400,46700,296294305
400,46800,261812077
400,46900,499300288
400,47000,505152300
400,47100,431996083
400,47200,298281726
400,47300,349579963
400,47400,397609020
400,47500,571286890
400,47600,363860451
400,47700,393873554
400,47800,458453886
400,47900,312439551
400,48000,356059425
400,48100,424279843
400,48200,487422139
400,48300,527456333
400,48400,482807421
400,48500,516729978
400,48600,488988320
400,48700,483215664
400,48800,446676319
400,48900,411376385
400,49000,491213658
400,49100,391926560
400,49200,539797120
400,49300,452280388
400,49400,435179433
400,49500,514811586
400,49600,471306711
400,49700,453970609
400,49800,344016701
400,49900,489741982
400,50000,424472429
400,50100,482894907
400,50200,529277258
400,50300,385450294
400,50400,511945573
400,50500,486311938
400,50600,409549749
400,50700,400883737
400,50800,497915628
400,50900,531271407
400,51000,456066179
400,51100,410637421
400,51200,569164091
400,51300,433764919
400,51400,479672201
400,51500,419441744
400,51600,493311073
400,51700,465659683
400,51800,517326172
400,51900,475019661
400,52000,454557414
400,52100,396164286
400,52200,460984183
400,52300,497041047
400,52400,457786169
400,52500,473596189
400,52600,506557004
400,52700,502897180
400,52800,517626848
400,52900,551355272
400,53000,560127314
400,53100,389121226
400,53200,583625425
400,53300,587014745
400,53400,386776680
400,53500,485300039
400,53600,417659862
400,53700,611161488
400,53800,413027887
400,53900,475680378
400,54000,596733902
400,54100,537943205
400,54200,593150324
400,54300,538303605
400,54400,570102023
400,54500,484358541
400,54600,492684127
400,54700,415534879
400,54800,552122484
400,54900,500839937
400,55000,403634542
400,55100,514337180
400,55200,563742700
400,55300,619529550
400,55400,541187138
400,55500,530301056
400,55600,545693043
400,55700,540973206
400,55800,408032896
400,55900,524288024
400,56000,410778066
400,56100,446016915
400,56200,485022766
400,56300,601424500
400,56400,408340489
400,56500,496649567
400,56600,654004875
400,56700,458788899
400,56800,477877437
400,56900,637154249
400,57000,460436053
400,57100,533631449
400,57200,675917524
400,57300,603739250
400,57400,538394794
400,57500,496001076
400,57600,633086437
400,57700,388406962
400,57800,365259321
400,57900,567707183
400,58000,664014731
400,58100,487566664
400,58200,576986272
400,58300,613800888
400,58400,432578045
400,58500,549966741
400,58600,411548034
400,58700,638363847
400,58800,681188241
400,58900,511990305
400,59000,620186293
400,59100,531852388
400,59200,507385329
400,59300,627210799
400,59400,665959449
400,59500,550380027
400,59600,612374196
400,59700,623999435
400,59800,498070500
400,59900,564163905
400,60000,569813443
400,60100,653808374
400,60200,460039160
400,60300,475336063
400,60400,496058596
400,60500,632954194
400,60600,482515355
400,60700,679416856
400,60800,559556200
400,60900,662379875
400,61000,444945206
400,61100,822596847
400,61200,690007044
400,61300,602223542
400,61400,545771056
400,61500,506538240
400,61600,530306414
400,61700,607874042
400,61800,487411939
400,61900,666756791
400,62000,434426896
400,62100,471275272
400,62200,557342767
400,62300,698180606
400,62400,419534183
400,62500,524896473
400,62600,616392393
400,62700,544734658
400,62800,621493802
400,62900,715556499
400,63000,522475742
400,63100,665937954
400,63200,350121460
400,63300,345356323
400,63400,537703683
400,63500,460022875
400,63600,574641629
400,63700,555348727
400,63800,694746090
400,63900,490528561
400,64000,531723187
400,64100,572022511
400,64200,671246613
400,64300,627931539
400,64400,708613112
400,64500,700791841
400,64600,322695696
400,64700,699339420
400,64800,538681539
400,64900,701128638
400,65000,634786862
400,65100,681484335
400,65200,828854391
400,65300,646913584
400,65400,370086642
400,65500,475924970
400,65600,570334210
400,65700,626291802
400,65800,586632575
400,65900,621483470
400,66000,381449676
400,66100,698244756
400,66200,600825845
400,66300,606111006
400,66400,474071832
400,66500,681347222
400,66600,742088729
400,66700,609213395
400,66800,569887433
400,66900,663251162
400,67000,680261911
400,67100,586448802
400,67200,539634583
400,67300,555110332
400,67400,673746151
400,67500,705332023
400,67600,611582368
400,67700,610341517
400,67800,514114204
400,67900,761931962
400,68000,612263519
400,68100,554576337
400,68200,570998444
400,68300,665513478
400,68400,547825370
400,68500,508034659
400,68600,769082519
400,68700,634512782
400,68800,745584014
400,68900,729159704
400,69000,663038337
400,69100,644417825
400,69200,556256952
400,69300,684548851
400,69400,716743974
400,69500,575209090
