n,m,dual_lp
300,300,27088937
300,400,4602360
300,500,6343656
300,600,7066501
300,700,7767588
300,800,8897645
300,900,10912689
300,1000,10490438
300,1100,15873952
300,1200,13039452
300,1300,13013482
300,1400,14068894
300,1500,15492556
300,1600,16066428
300,1700,16346239
300,1800,16055242
300,1900,16642038
300,2000,17107798
300,2100,18517797
300,2200,21334904
300,2300,20673024
300,2400,22462671
300,2500,25390164
300,2600,25171295
300,2700,25694449
300,2800,27910295
300,2900,31122819
300,3000,31116710
300,3100,30623294
300,3200,30064018
300,3300,31893842
300,3400,31839248
300,3500,35672041
300,3600,34159650
300,3700,35029429
300,3800,36190534
300,3900,37242545
300,4000,39269169
300,4100,38721989
300,4200,41194527
300,4300,40016405
300,4400,43076136
300,4500,44334179
300,4600,46408281
300,4700,45320015
300,4800,47781880
300,4900,49585648
300,5000,51249629
300,5100,53494489
300,5200,51990421
300,5300,53130722
300,5400,52612566
300,5500,53552180
300,5600,53581331
300,5700,54926506
300,5800,55227311
300,5900,56431991
300,6000,59020007
300,6100,60630457
300,6200,56086521
300,6300,57535951
300,6400,60958112
300,6500,62583479
300,6600,66735888
300,6700,66573043
300,6800,68093186
300,6900,67541315
300,7000,71234272
300,7100,69538904
300,7200,69762249
300,7300,71210835
300,7400,70421436
300,7500,71585712
300,7600,74487029
300,7700,74837069
300,7800,76852692
300,7900,76257303
300,8000,80509666
300,8100,78043859
300,8200,78240311
300,8300,75713874
300,8400,79199947
300,8500,80700827
300,8600,85790049
300,8700,80916358
300,8800,84176861
300,8900,85383928
300,9000,86351133
300,9100,84331282
300,9200,94555338
300,9300,92322042
300,9400,92804891
300,9500,90345739
300,9600,97259595
300,9700,97494968
300,9800,105533345
300,9900,96791523
300,10000,106749650
300,10100,113102933
300,10200,104362431
300,10300,105959677
300,10400,109036722
300,10500,117213867
300,10600,124489767
300,10700,129128789
300,10800,121248701
300,10900,118309251
300,11000,122623077
300,11100,127906880
300,11200,126140193
300,11300,318270655
300,11400,122845027
300,11500,133248539
300,11600,138720848
300,11700,141751603
300,11800,134722417
300,11900,140611720
300,12000,151857967
300,12100,154515746
300,12200,147477312
300,12300,197761077
300,12400,229749784
300,12500,213939814
300,12600,165439407
300,12700,168735382
300,12800,154635431
300,12900,155543705
300,13000,176308534
300,13100,162948340
300,13200,164556280
300,13300,175935474
300,13400,153624593
300,13500,187933486
300,13600,160369528
300,13700,172219355
300,13800,178557758
300,13900,170986636
300,14000,165573480
300,14100,178520284
300,14200,175939678
300,14300,173292554
300,14400,185240304
300,14500,178617194
300,14600,201971017
300,14700,179889392
300,14800,193798122
300,14900,240433184
300,15000,196738906
300,15100,205125554
300,15200,178653849
300,15300,207625550
300,15400,188600202
300,15500,187193069
300,15600,175581979
300,15700,197055696
300,15800,194980347
300,15900,185454357
300,16000,197352212
300,16100,203177582
300,16200,202885253
300,16300,205044923
300,16400,208324594
300,16500,205072708
300,16600,204933499
300,16700,201386818
300,16800,214543171
300,16900,211581388
300,17000,234157482
300,17100,308202619
300,17200,220149727
300,17300,226889814
300,17400,233180410
300,17500,206861246
300,17600,227948634
300,17700,242884609
300,17800,233188227
300,17900,215099285
300,18000,204868229
300,18100,231689586
300,18200,240628060
300,18300,259303839
300,18400,233762142
300,18500,235729106
300,18600,243380021
300,18700,240575360
300,18800,222079798
300,18900,233847997
300,19000,235046673
300,19100,277029197
