n,m,lp_runs,exp_lp
50,750,53,19747133
55,825,41,16260141
60,900,43,18091690
65,975,39,17148040
70,1050,51,23592748
75,1125,60,28273799
80,1200,73,37615612
85,1275,51,26586520
90,1350,50,29007407
95,1425,56,33315207
100,1500,62,38001340
105,1575,57,34894666
110,1650,68,41789512
115,1725,82,52953817
120,1800,75,51452759
125,1875,60,40741027
130,1950,84,58644400
135,2025,49,35188611
140,2100,60,45378267
145,2175,68,52304359
150,2250,73,56629847
155,2325,78,63300273
160,2400,100,84216345
165,2475,82,70709280
170,2550,74,63956140
175,2625,90,80561700
180,2700,64,58816954
185,2775,62,57429330
190,2850,67,63925633
195,2925,83,82509597
200,3000,65,64167044
205,3075,93,93594442
210,3150,80,84419076
215,3225,87,90418252
220,3300,95,103368603
225,3375,79,86604885
230,3450,92,100685147
235,3525,79,88672956
240,3600,79,93437206
245,3675,81,95014311
250,3750,81,95226162
255,3825,104,129076294
260,3900,84,102889217
265,3975,65,80935923
270,4050,81,107401876
275,4125,50,66472258
280,4200,84,109464335
285,4275,84,114901521
290,4350,79,107244815
295,4425,78,109910211
300,4500,68,95639336
305,4575,69,98535234
310,4650,49,73845901
315,4725,62,91509703
320,4800,55,82361110
325,4875,60,94765417
330,4950,39,61795535
335,5025,46,73845439
340,5100,46,78949242
345,5175,50,81780494
350,5250,47,77437129
355,5325,44,76496895
360,5400,58,96441670
365,5475,43,74286857
370,5550,52,94519969
375,5625,62,106536385
380,5700,32,58819619
385,5775,50,92926137
390,5850,39,77233272
395,5925,56,118137527
400,6000,48,98556801
405,6075,32,64253621
410,6150,54,101553442
415,6225,71,136781995
420,6300,51,98616556
425,6375,50,100132207
430,6450,69,139377412
435,6525,73,148045834
440,6600,48,97951693
445,6675,60,128886420
450,6750,77,157851013
455,6825,75,157427979
460,6900,78,163273934
465,6975,93,209226533
470,7050,63,138225012
475,7125,71,157926520
480,7200,68,148754857
485,7275,63,146083265
490,7350,68,152397241
495,7425,96,219388584
500,7500,59,136096834
505,7575,53,129471470
510,7650,51,121179872
515,7725,57,139614844
520,7800,63,151832686
525,7875,80,197919250
530,7950,80,197051256
535,8025,63,159239116
540,8100,79,196975683
545,8175,66,169642963
550,8250,51,149757456
555,8325,52,142182124
560,8400,69,181946098
565,8475,103,280163771
570,8550,68,183064950
575,8625,75,206968724
580,8700,83,228926194
585,8775,74,209652645
590,8850,72,204758205
595,8925,71,207482850
600,9000,102,292441334
605,9075,102,293274721
610,9150,102,293726830
615,9225,114,335745863
620,9300,100,294726253
625,9375,101,302167933
630,9450,90,274894108
635,9525,92,282640552
640,9600,80,259693537
645,9675,86,267190271
650,9750,94,295662290
655,9825,92,296958762
660,9900,82,271372243
665,9975,95,312946891
670,10050,99,327765985
675,10125,123,408205367
680,10200,80,267923921
685,10275,125,431816499
690,10350,108,483637873
695,10425,101,352338978
700,10500,104,363531567
705,10575,102,361868494
710,10650,103,380859877
715,10725,119,441322261
720,10800,114,421806231
725,10875,80,295839562
730,10950,95,345444697
735,11025,105,385360484
740,11100,113,421517509
745,11175,112,424987974
750,11250,96,362763319
755,11325,87,332876869
760,11400,97,371956136
765,11475,94,364919697
770,11550,114,445850236
775,11625,95,382615771
780,11700,76,306465612
785,11775,87,351445627
790,11850,121,490424524
795,11925,93,374114293
800,12000,90,365461432
805,12075,80,328347871
810,12150,109,449195889
815,12225,88,359969929
820,12300,101,419108816
825,12375,80,339743577
830,12450,77,329407117
835,12525,86,372325880
840,12600,123,539217085
845,12675,121,527352407
850,12750,122,530772113
855,12825,94,420164291
860,12900,116,529074074
865,12975,97,448021315
870,13050,102,463952625
875,13125,137,636682764
880,13200,112,515922243
885,13275,114,530673887
890,13350,123,599477054
895,13425,121,579609245
