n,m,dinic
800,800,113652
800,900,137996
800,1000,152992
800,1100,184640
800,1200,231883
800,1300,232561
800,1400,251794
800,1500,307705
800,1600,333144
800,1700,329837
800,1800,347025
800,1900,379234
800,2000,380094
800,2100,450243
800,2200,416551
800,2300,471293
800,2400,480561
800,2500,594452
800,2600,577090
800,2700,555165
800,2800,623316
800,2900,602019
800,3000,611349
800,3100,675976
800,3200,745157
800,3300,731986
800,3400,743179
800,3500,643917
800,3600,638696
800,3700,682457
800,3800,689162
800,3900,737033
800,4000,701004
800,4100,847074
800,4200,795304
800,4300,804174
800,4400,759781
800,4500,825703
800,4600,766060
800,4700,818336
800,4800,942819
800,4900,980205
800,5000,1004858
800,5100,664223
800,5200,673582
800,5300,684324
800,5400,692617
800,5500,679741
800,5600,748556
800,5700,736078
800,5800,703343
800,5900,832423
800,6000,848474
800,6100,882180
800,6200,1009691
800,6300,937041
800,6400,918206
800,6500,914804
800,6600,912699
800,6700,875507
800,6800,856566
800,6900,1117517
800,7000,1072867
800,7100,962012
800,7200,942375
800,7300,930524
800,7400,934274
800,7500,918059
800,7600,980493
800,7700,1050761
800,7800,941359
800,7900,869108
800,8000,835195
800,8100,1031417
800,8200,992179
800,8300,1034645
800,8400,1117717
800,8500,994321
800,8600,1038332
800,8700,1049668
800,8800,1067037
800,8900,1089518
800,9000,1066070
800,9100,1083756
800,9200,1164240
800,9300,1101075
800,9400,1206847
800,9500,1121111
800,9600,1130381
800,9700,1128418
800,9800,1214172
800,9900,1159972
800,10000,1254237
800,10100,1165464
800,10200,1164254
800,10300,1127270
800,10400,1209126
800,10500,1243758
800,10600,1253198
800,10700,1260322
800,10800,1173516
800,10900,1264848
800,11000,1293331
800,11100,1210816
800,11200,1300921
800,11300,1280282
800,11400,1281995
800,11500,1267076
800,11600,1320978
800,11700,1326560
800,11800,1208722
800,11900,1257362
800,12000,1188827
800,12100,1208852
800,12200,1102399
800,12300,1132508
800,12400,1101144
800,12500,1076561
800,12600,1117835
800,12700,1125030
800,12800,1085135
800,12900,1176157
800,13000,1134406
800,13100,1176277
800,13200,1402654
800,13300,1131303
800,13400,1107260
800,13500,1291612
800,13600,1030141
800,13700,1099126
800,13800,1044663
800,13900,1028433
800,14000,1035592
800,14100,1056209
800,14200,1101951
800,14300,1050989
800,14400,1125598
800,14500,1065080
800,14600,1059025
800,14700,1058629
800,14800,1053450
800,14900,1078990
800,15000,1140751
800,15100,1054546
800,15200,1189618
800,15300,1155230
800,15400,1141785
800,15500,1167730
800,15600,1116395
800,15700,1081670
800,15800,1147760
800,15900,1244848
800,16000,1160992
800,16100,1125887
800,16200,1189949
800,16300,1121903
800,16400,1201474
800,16500,1357892
800,16600,1319664
800,16700,1295633
800,16800,1253977
800,16900,1208722
800,17000,1291284
800,17100,1466315
800,17200,1332935
800,17300,1335074
800,17400,1283295
800,17500,1226066
800,17600,1269043
800,17700,1333213
800,17800,1376006
800,17900,1261835
800,18000,1283168
800,18100,1264897
800,18200,1407710
800,18300,1393372
800,18400,1310763
800,18500,1314676
800,18600,1357169
800,18700,1361523
800,18800,1413030
800,18900,1419166
800,19000,1316024
800,19100,1354443
800,19200,1361031
800,19300,1384627
800,19400,1375636
800,19500,1457535
800,19600,2445764
800,19700,1539442
800,19800,1521374
800,19900,1490880
800,20000,1429441
800,20100,1415665
800,20200,1649437
800,20300,1468752
800,20400,1516804
800,20500,1470311
800,20600,1478054
800,20700,1521849
800,20800,1519853
800,20900,1649434
800,21000,1570812
800,21100,1571494
800,21200,1558308
800,21300,1592371
800,21400,1480636
800,21500,1471935
800,21600,1526273
800,21700,1484055
800,21800,1668864
800,21900,1813203
800,22000,1524593
800,22100,1619471
800,22200,1572752
800,22300,1591259
800,22400,1656762
800,22500,1613493
800,22600,1670224
800,22700,1652415
800,22800,1611880
800,22900,1635714
800,23000,2861964
800,23100,1859239
800,23200,1775698
800,23300,1725215
800,23400,1779460
800,23500,1838167
800,23600,1857371
800,23700,1874914
800,23800,2225923
800,23900,2147017
800,24000,2180341
800,24100,2390777
800,24200,2350067
800,24300,2212512
800,24400,1888086
800,24500,1875085
800,24600,2168330
800,24700,2059120
800,24800,1849789
800,24900,1860100
800,25000,1890581
800,25100,2029664
800,25200,1934234
800,25300,2079931
800,25400,2091066
800,25500,2359627
800,25600,2260497
800,25700,2151151
800,25800,2185193
800,25900,2328585
800,26000,2229507
800,26100,2157814
800,26200,2180108
800,26300,2170823
800,26400,2345071
800,26500,2244634
800,26600,2221353
800,26700,2148557
800,26800,2410068
800,26900,2334706
800,27000,2231302
800,27100,2207252
800,27200,2453327
800,27300,2423582
800,27400,2660546
800,27500,2259314
800,27600,2449445
800,27700,2337289
800,27800,2327374
800,27900,2410154
800,28000,2518342
800,28100,2401233
800,28200,2297592
800,28300,2412611
800,28400,2548666
800,28500,2355177
800,28600,2319283
800,28700,2430857
800,28800,2477954
800,28900,2425334
800,29000,2405902
800,29100,3147267
800,29200,2569736
800,29300,2446967
800,29400,2520222
800,29500,2504739
800,29600,2447440
800,29700,2450018
800,29800,2565453
800,29900,2430566
800,30000,2440062
800,30100,2547707
800,30200,2544452
800,30300,2496084
800,30400,2457354
800,30500,2389356
800,30600,2507899
800,30700,2434346
800,30800,2475381
800,30900,2405084
800,31000,2644609
800,31100,2603639
800,31200,2482380
800,31300,2666830
800,31400,2511225
800,31500,2464313
800,31600,2556719
800,31700,2504471
800,31800,2479102
800,31900,2485487
800,32000,2557927
800,32100,2918337
800,32200,2678155
800,32300,2642365
800,32400,2828249
800,32500,2592869
800,32600,2526797
800,32700,2527766
800,32800,3119881
800,32900,2950858
800,33000,2851930
800,33100,2840000
800,33200,3028931
800,33300,2801039
800,33400,2913719
800,33500,2870390
800,33600,2856161
800,33700,2906264
800,33800,3106229
800,33900,2917610
800,34000,2960412
800,34100,3144339
800,34200,3094282
800,34300,2962374
800,34400,2924930
800,34500,3272984
800,34600,2948205
800,34700,3196801
800,34800,2988613
800,34900,2972117
800,35000,2946530
800,35100,3123476
800,35200,2967474
800,35300,3021129
800,35400,2989542
800,35500,2999649
800,35600,3161212
800,35700,3368681
800,35800,3047050
800,35900,3021915
800,36000,3191444
800,36100,2982386
800,36200,3080739
800,36300,3083757
800,36400,3071547
800,36500,3317630
800,36600,3141156
800,36700,3096698
800,36800,3101338
800,36900,3137111
800,37000,3106157
800,37100,3058593
800,37200,3309029
800,37300,3077060
800,37400,3165491
800,37500,3307363
800,37600,3133981
800,37700,3108664
800,37800,3630635
800,37900,3089698
800,38000,3169855
800,38100,3396410
800,38200,3138387
800,38300,3137536
800,38400,3182618
800,38500,3132086
800,38600,3124252
800,38700,3423318
800,38800,3213373
800,38900,3106343
800,39000,3274167
800,39100,3276410
800,39200,3148366
800,39300,3142918
800,39400,3312955
800,39500,3184117
800,39600,3230290
800,39700,3456068
800,39800,3206435
800,39900,3333282
800,40000,3300048
800,40100,3211521
800,40200,3420794
800,40300,3282041
800,40400,3199454
800,40500,3268861
800,40600,3296311
800,40700,3266719
800,40800,3327703
800,40900,3419575
800,41000,3265799
800,41100,3309001
800,41200,3570155
800,41300,3329017
800,41400,3390154
800,41500,3426282
800,41600,3279706
800,41700,3289104
800,41800,3557544
800,41900,3407403
800,42000,3257132
800,42100,3613882
800,42200,3349342
800,42300,3506703
800,42400,3565987
800,42500,3708101
800,42600,3311171
800,42700,3667449
800,42800,3427847
800,42900,3328968
800,43000,3469035
800,43100,3449904
800,43200,3897360
800,43300,3433318
800,43400,3406892
800,43500,3783960
800,43600,3392551
800,43700,3492314
800,43800,3454242
800,43900,3357022
800,44000,4008211
800,44100,3598335
800,44200,3457054
800,44300,3954212
800,44400,3517537
800,44500,3526269
800,44600,3963145
800,44700,3666122
800,44800,4214986
800,44900,3627756
800,45000,4118016
800,45100,3772058
800,45200,3711363
800,45300,3770603
800,45400,3675540
800,45500,4264321
800,45600,3711877
800,45700,4140354
800,45800,3765408
800,45900,4142573
800,46000,3736169
800,46100,3954465
800,46200,3856108
800,46300,3822887
800,46400,3927122
800,46500,3793962
800,46600,3875355
800,46700,3947084
800,46800,3987134
800,46900,3921756
800,47000,4216552
800,47100,3825826
800,47200,4128385
800,47300,3907908
800,47400,4455695
800,47500,3968754
800,47600,3878442
800,47700,4197393
800,47800,4074413
800,47900,4362138
800,48000,4029846
800,48100,4491738
800,48200,4009110
800,48300,4338850
800,48400,4031387
800,48500,4086436
800,48600,4066704
800,48700,4119985
800,48800,4187637
800,48900,4291481
800,49000,4210411
800,49100,4143104
800,49200,4168872
800,49300,4119917
800,49400,4231510
800,49500,4347881
800,49600,4465100
800,49700,4051730
800,49800,4502391
800,49900,4253671
800,50000,4283515
800,50100,4205762
800,50200,4293375
800,50300,4275996
800,50400,4197836
800,50500,4398327
800,50600,4196510
800,50700,4545294
800,50800,4301963
800,50900,4731984
800,51000,4281097
800,51100,4810285
800,51200,4354592
800,51300,4743982
800,51400,4497413
800,51500,4778837
800,51600,4393817
800,51700,4776201
800,51800,4402242
800,51900,4732695
800,52000,4545816
800,52100,4391389
800,52200,4601957
800,52300,4404153
800,52400,4508123
800,52500,4426255
800,52600,5017689
800,52700,4392259
800,52800,4744383
800,52900,4536805
800,53000,4559552
800,53100,4652585
800,53200,4780374
800,53300,4660173
800,53400,4826537
800,53500,4925812
800,53600,5070818
800,53700,4599406
800,53800,4885178
800,53900,4730607
800,54000,4837750
800,54100,5511061
800,54200,4789427
800,54300,4760760
800,54400,5065907
800,54500,4822851
800,54600,5046114
800,54700,4675463
800,54800,4928681
800,54900,4799223
800,55000,4874620
800,55100,5300635
800,55200,4788028
800,55300,5461194
800,55400,4818390
800,55500,5357594
800,55600,4740986
800,55700,5570333
800,55800,5427938
800,55900,4938097
800,56000,4771926
800,56100,5098718
800,56200,4724818
800,56300,5048434
800,56400,4677296
800,56500,5385392
800,56600,4927875
800,56700,6686955
800,56800,5077196
800,56900,4912141
800,57000,5448108
800,57100,4857735
800,57200,5268044
800,57300,4760427
800,57400,5388394
800,57500,4908672
800,57600,5198841
800,57700,5197297
800,57800,4887308
800,57900,4866212
800,58000,5311513
800,58100,4847898
800,58200,5363393
800,58300,4863463
800,58400,5330602
800,58500,5308053
800,58600,5357431
800,58700,5013094
800,58800,5242940
800,58900,5017243
800,59000,5326539
800,59100,4916258
800,59200,5382242
800,59300,5013270
800,59400,5248146
800,59500,4942903
800,59600,5194563
800,59700,5078396
800,59800,5923878
800,59900,5125373
800,60000,5722106
800,60100,5231228
800,60200,5619793
800,60300,5120731
800,60400,6447490
800,60500,5199118
800,60600,5270847
800,60700,5227773
800,60800,5657805
800,60900,5335309
800,61000,5257214
800,61100,5758065
800,61200,5238236
800,61300,5731360
800,61400,5258797
800,61500,5774892
800,61600,5274403
800,61700,5721731
800,61800,5386508
800,61900,5772583
800,62000,5287272
800,62100,5691751
