n,m,lp_runs,exp_lp
1130,14690,153,848220721
1135,14755,134,733930612
1140,14820,119,644735119
1145,14885,141,777910770
1150,14950,130,708764256
1155,15015,115,626922690
1160,15080,144,791468933
1165,15145,133,742417817
1170,15210,157,872188862
1175,15275,154,870601281
1180,15340,131,741470650
1185,15405,125,706622526
1190,15470,138,787441370
1195,15535,137,785251165
1200,15600,131,758801026
1205,15665,146,848214824
1210,15730,112,650806608
1215,15795,138,806619519
1220,15860,167,1048609302
1225,15925,112,687468175
1230,15990,139,835281901
1235,16055,142,857293947
1240,16120,131,856221406
1245,16185,150,906777069
1250,16250,178,1081876817
1255,16315,148,930679720
1260,16380,127,765138989
1265,16445,132,800772612
1270,16510,162,1000656352
1275,16575,137,863923804
1280,16640,128,793883324
1285,16705,139,863599013
1290,16770,173,1087700326
1295,16835,153,993357426
1300,16900,161,1043222119
1305,16965,147,968953947
1310,17030,147,933531022
1315,17095,148,944612735
1320,17160,145,920626233
1325,17225,163,1069205758
1330,17290,140,932943202
1335,17355,127,819929451
1340,17420,145,942457629
1345,17485,152,986306720
1350,17550,141,911106454
1355,17615,141,923820968
1360,17680,130,866993203
1365,17745,168,1098055369
1370,17810,110,826278239
1375,17875,135,940985227
1380,17940,131,881056712
1385,18005,148,1000454348
1390,18070,161,1124152461
1395,18135,154,1087097340
1400,18200,152,1083953984
1405,18265,142,1000289047
1410,18330,158,1086341951
1415,18395,158,1113318075
1420,18460,150,1045158366
1425,18525,151,1092553947
1430,18590,120,856720085
1435,18655,140,983389208
1440,18720,120,828808470
1445,18785,120,842532968
1450,18850,150,1104057413
1455,18915,130,970409044
1460,18980,143,1025411108
1465,19045,151,1114298390
1470,19110,159,1157948648
1475,19175,160,1183872103
1480,19240,146,1084518967
1485,19305,156,1230824888
1490,19370,183,1378455618
1495,19435,153,1154139211
1500,19500,129,978287483
1505,19565,149,1102656445
1510,19630,119,912511233
1515,19695,137,1031039675
1520,19760,154,1192342898
1525,19825,159,1214479032
1530,19890,172,1327658235
1535,19955,196,1582592501
1540,20020,163,1296006738
1545,20085,140,1084002709
1550,20150,160,1250180083
1555,20215,143,1140010313
1560,20280,134,1053618727
1565,20345,148,1171211428
1570,20410,173,1372973662
1575,20475,156,1240007626
1580,20540,181,1463898690
1585,20605,146,1173706894
1590,20670,131,1053915984
1595,20735,178,1445651900
1600,20800,151,1205456658
1605,20865,147,1187992470
1610,20930,155,1265201084
1615,20995,164,1349191063
1620,21060,153,1250095528
1625,21125,159,1345832516
1630,21190,154,1285616977
1635,21255,145,1216302174
1640,21320,148,1217784411
1645,21385,183,1503468896
1650,21450,191,1568762894
1655,21515,180,1547877528
1660,21580,156,1350032289
1665,21645,174,1487255642
1670,21710,184,1629608647
1675,21775,178,1536494052
1680,21840,169,1442014794
1685,21905,152,1320352428
1690,21970,153,1310893871
1695,22035,146,1262293166
1700,22100,158,1377019625
1705,22165,164,1441112552
1710,22230,175,1505939767
1715,22295,180,1578883701
1720,22360,171,1502970602
1725,22425,162,1418152446
1730,22490,188,1639297385
1735,22555,166,1438179496
1740,22620,185,1629261014
1745,22685,179,1604714582
1750,22750,145,1259691724
1755,22815,165,1540131516
1760,22880,159,1428433185
1765,22945,166,1533473771
1770,23010,137,1265277627
1775,23075,182,1652734195
1780,23140,164,1491102289
1785,23205,189,1729909788
1790,23270,175,1577397878
1795,23335,188,1720971491
1800,23400,179,1626754572
1805,23465,189,1713997738
1810,23530,159,1459398784
1815,23595,184,1710556629
1820,23660,183,1728298384
1825,23725,160,1526384241
1830,23790,152,1476333593
1835,23855,186,1751511697
1840,23920,172,1617742673
1845,23985,165,1551868301
1850,24050,186,1763321990
1855,24115,134,1313985369
1860,24180,169,1599950845
1865,24245,177,1699150389
1870,24310,182,1729578084
1875,24375,150,1445650583
1880,24440,159,1547664722
1885,24505,184,1829078456
1890,24570,151,1573925882
1895,24635,169,1755847550
1900,24700,144,1455892728
1905,24765,174,1746995590
1910,24830,168,1698183603
1915,24895,181,1862127661
1920,24960,139,1425667431
1925,25025,171,1733248181
1930,25090,148,1473529156
1935,25155,162,1607806140
1940,25220,148,1493636331
1945,25285,185,1965239300
1950,25350,183,1883210728
1955,25415,165,1724514302
1960,25480,157,1661867878
1965,25545,148,1545655875
1970,25610,158,1692850191
1975,25675,156,1617663531
1980,25740,124,1307595438
1985,25805,166,1774187860
1990,25870,124,1331142281
1995,25935,175,1914077194
2000,26000,134,1386907135
2005,26065,155,1605800256
2010,26130,142,1518899854
2015,26195,156,1666799183
2020,26260,144,1589244812
2025,26325,146,1557107191
2030,26390,179,1939567720
2035,26455,177,1899168998
2040,26520,145,1593358131
2045,26585,152,1678743383
2050,26650,145,1570997965
2055,26715,157,1737958890
2060,26780,156,1644515381
2065,26845,157,1673939318
2070,26910,159,1672789718
2075,26975,177,1905240954
2080,27040,171,1828861841
2085,27105,128,1360129384
2090,27170,156,1774887504
2095,27235,143,1616274463
2100,27300,152,1649165021
2105,27365,161,1734735549
2110,27430,135,1450823395
2115,27495,169,1878175721
2120,27560,157,1737892934
2125,27625,131,1442907487
2130,27690,126,1398941450
2135,27755,155,1771747797
2140,27820,134,1525186482
2145,27885,178,2060533297
2150,27950,152,1737118679
2155,28015,150,1759138962
2160,28080,174,2050621697
2165,28145,157,1760808722
2170,28210,143,1669860517
2175,28275,149,1785608167
2180,28340,147,1757970598
2185,28405,137,1631716506
2190,28470,148,1717895211
2195,28535,153,1802426456
2200,28600,155,1774538108
2205,28665,162,1929670651
2210,28730,139,1650258745
2215,28795,168,2023071716
2220,28860,146,1672945210
2225,28925,171,2032385740
2230,28990,139,1662448817
2235,29055,158,1871247829
2240,29120,160,1887538582
2245,29185,182,2136012713
2250,29250,177,2269746616
2255,29315,189,2294117264
2260,29380,176,2153785828
2265,29445,145,1768187892
2270,29510,151,1907754829
2275,29575,160,1949904204
2280,29640,135,1667195027
2285,29705,148,1840890339
2290,29770,142,1762284053
2295,29835,161,1997774678
2300,29900,152,1869232603
2305,29965,171,2068576178
2310,30030,155,1964303274
2315,30095,169,2117529615
2320,30160,153,1925113089
2325,30225,150,1886213529
2330,30290,165,2131954287
2335,30355,129,1626120511
2340,30420,159,1996454344
2345,30485,159,2145851013
2350,30550,145,1841197360
2355,30615,149,1913322469
2360,30680,157,2053110897
2365,30745,174,2257187873
2370,30810,153,2043895355
2375,30875,124,1576319212
2380,30940,149,1918630213
2385,31005,173,2219617819
2390,31070,163,2127774274
2395,31135,142,1834723627
2400,31200,142,1851358846
2405,31265,156,2053680529
2410,31330,147,1909415158
2415,31395,155,2043085921
2420,31460,174,2306662727
2425,31525,157,2219468520
2430,31590,148,1962191285
2435,31655,163,2173697841
2440,31720,124,1631755621
2445,31785,155,2058523391
2450,31850,139,1864036340
2455,31915,155,2087908785
2460,31980,145,1946650539
2465,32045,145,1933205555
2470,32110,132,1792288745
2475,32175,92,1234628240
2480,32240,159,2107387946
2485,32305,135,1812083067
2490,32370,156,2168933578
2495,32435,157,2118771728
2500,32500,149,2023009209
2505,32565,121,1660940297
2510,32630,112,1497571554
2515,32695,116,1552269953
2520,32760,128,1729046237
2525,32825,127,1721379190
2530,32890,150,2053001201
2535,32955,120,1653777334
2540,33020,135,1838435695
2545,33085,145,1997636574
2550,33150,147,2038676042
2555,33215,114,1645733209
2560,33280,145,2013252058
2565,33345,136,1871971823
2570,33410,128,1784512340
2575,33475,130,1795093459
2580,33540,125,1715761502
2585,33605,130,1841757044
2590,33670,146,2024259977
2595,33735,122,1702316648
2600,33800,130,1823221092
2605,33865,108,1526702791
2610,33930,133,1871538399
2615,33995,127,1817580846
2620,34060,129,1905832903
2625,34125,157,2178084726
2630,34190,132,1867022238
2635,34255,156,2218066910
2640,34320,125,1753822063
2645,34385,132,1861542172
2650,34450,123,1779821634
2655,34515,137,1999111225
2660,34580,122,1765070525
2665,34645,132,1926562635
2670,34710,143,2087554666
2675,34775,122,1793730647
2680,34840,181,2675482358
2685,34905,124,1838207775
2690,34970,171,2511190045
2695,35035,149,2206875106
2700,35100,139,2041075531
2705,35165,149,2203473462
2710,35230,143,2084394479
2715,35295,144,2143489778
2720,35360,129,1913862757
2725,35425,157,2309254573
2730,35490,139,2040013342
2735,35555,148,2268124513
2740,35620,167,2480217279
2745,35685,154,2281048848
2750,35750,156,2332660601
2755,35815,137,2043414676
2760,35880,128,1888563712
2765,35945,133,1992212554
2770,36010,164,2454902731
2775,36075,143,2127155383
2780,36140,155,2334457401
2785,36205,110,1649595007
2790,36270,121,1895245463
2795,36335,142,2169971798
2800,36400,135,2017867698
2805,36465,159,2444280424
2810,36530,134,2048605074
2815,36595,142,2205024631
2820,36660,171,2622473964
2825,36725,137,2086043652
2830,36790,147,2401861248
2835,36855,149,2289731058
2840,36920,138,2169212591
2845,36985,143,2209296278
2850,37050,127,1987161699
2855,37115,131,1993391176
2860,37180,139,2165080659
2865,37245,163,2507707937
2870,37310,145,2255479581
2875,37375,152,2335759320
2880,37440,154,2359791407
2885,37505,159,2484499256
2890,37570,127,1982457588
2895,37635,139,2245080964
2900,37700,154,2468655333
2905,37765,144,2243055373
2910,37830,161,2543441757
2915,37895,163,2561624320
2920,37960,144,2319260294
2925,38025,135,2115129784
2930,38090,129,2049311561
2935,38155,126,2040683089
2940,38220,139,2264608622
2945,38285,161,2660124819
2950,38350,136,2194406647
2955,38415,151,2416612324
2960,38480,138,2253695203
2965,38545,173,2813896970
2970,38610,150,2424259295
2975,38675,167,2708781854
2980,38740,151,2463681554
2985,38805,163,2660821475
2990,38870,158,2556059309
2995,38935,158,2638835814
3000,39000,153,2489421172
