n,m,dual_lp
600,600,32944596
600,700,7108077
600,800,7047079
600,900,8061828
600,1000,9680355
600,1100,11344637
600,1200,12339561
600,1300,13587643
600,1400,14501658
600,1500,15843911
600,1600,16969172
600,1700,18006915
600,1800,28751903
600,1900,22495638
600,2000,25586479
600,2100,26750286
600,2200,37131763
600,2300,58097864
600,2400,190664973
600,2500,321342628
600,2600,32490157
600,2700,30841899
600,2800,32970709
600,2900,29854172
600,3000,29327315
600,3100,29798082
600,3200,36075792
600,3300,39296551
600,3400,40328539
600,3500,41388031
600,3600,41016099
600,3700,42636521
600,3800,47342333
600,3900,42525732
600,4000,44351810
600,4100,45437870
600,4200,50317543
600,4300,49767057
600,4400,56315144
600,4500,59331036
600,4600,56428579
600,4700,61928874
600,4800,60381372
600,4900,58563064
600,5000,59218013
600,5100,63205843
600,5200,61300413
600,5300,59328774
600,5400,81028708
600,5500,62591211
600,5600,62672071
600,5700,61793928
600,5800,59977270
600,5900,66949431
600,6000,64282667
600,6100,64507246
600,6200,64666974
600,6300,66251727
600,6400,67914470
600,6500,67900353
600,6600,91992171
600,6700,76469998
600,6800,82453842
600,6900,87358813
600,7000,92965627
600,7100,83070250
600,7200,85081841
600,7300,79348965
600,7400,89310070
600,7500,82593285
600,7600,110548959
600,7700,96688632
600,7800,100208804
600,7900,122683277
600,8000,97346389
600,8100,96369975
600,8200,102693725
600,8300,94796311
600,8400,97889671
600,8500,106454005
600,8600,99141699
600,8700,100926033
600,8800,101007735
600,8900,106121285
600,9000,109394183
600,9100,91143777
600,9200,104098027
600,9300,110795584
600,9400,103647569
600,9500,114177777
600,9600,119000809
600,9700,112638374
600,9800,117483894
600,9900,138635693
600,10000,129654184
600,10100,200130915
600,10200,225817177
600,10300,189113382
600,10400,194704956
600,10500,221763933
600,10600,206761880
600,10700,230933417
600,10800,205920386
600,10900,220096631
600,11000,273398900
600,11100,266087709
600,11200,267822199
600,11300,230873852
600,11400,230574557
600,11500,253635762
600,11600,342145657
600,11700,229414638
600,11800,233621390
600,11900,266121022
600,12000,246540523
600,12100,263052958
600,12200,251464279
600,12300,261257261
600,12400,344498268
600,12500,270383351
600,12600,262703115
600,12700,267452968
600,12800,274397719
600,12900,269058265
600,13000,324968028
600,13100,274861473
600,13200,295331209
600,13300,281269952
600,13400,285852115
600,13500,277286965
600,13600,284361909
600,13700,292005797
600,13800,299770268
600,13900,313264932
600,14000,296824941
600,14100,297770137
600,14200,299745688
600,14300,358587758
600,14400,320759946
600,14500,313857304
600,14600,311632473
600,14700,309409046
600,14800,332874226
600,14900,333981098
600,15000,360704875
600,15100,316433944
600,15200,326345510
600,15300,359909743
600,15400,333778083
600,15500,341862858
600,15600,350645547
600,15700,364074746
600,15800,359748574
600,15900,369698087
600,16000,377889734
600,16100,377571866
600,16200,391416767
600,16300,416388422
600,16400,385642230
600,16500,385898021
600,16600,389995557
600,16700,396668243
600,16800,436857228
600,16900,397004007
600,17000,397844279
600,17100,406053584
600,17200,409595148
600,17300,410243509
600,17400,406923303
600,17500,412113910
600,17600,414717099
600,17700,419197899
600,17800,415919733
600,17900,436763918
600,18000,432526917
600,18100,404836121
600,18200,444673124
600,18300,456550976
600,18400,454180761
600,18500,447028154
600,18600,454396404
600,18700,504084024
600,18800,467853795
600,18900,465811027
600,19000,494925954
600,19100,475308343
600,19200,463939434
600,19300,475662730
600,19400,495314579
600,19500,498803831
600,19600,485858856
600,19700,480223899
600,19800,498040905
600,19900,213097797
600,20000,523414789
600,20100,491147288
600,20200,217930233
600,20300,510233174
600,20400,557644180
600,20500,514262774
600,20600,527745098
600,20700,568438683
600,20800,524929054
600,20900,570435505
600,21000,553574830
600,21100,517143822
600,21200,550058448
600,21300,597597602
600,21400,576843868
600,21500,573371689
600,21600,554612492
600,21700,601693493
600,21800,600735682
600,21900,571474422
600,22000,575745509
600,22100,258374332
600,22200,580650101
600,22300,613626356
600,22400,617180962
600,22500,600380175
600,22600,611979286
600,22700,574885474
600,22800,620263224
600,22900,266892443
600,23000,617023442
600,23100,637286510
600,23200,621823363
600,23300,629499780
600,23400,656563001
600,23500,677114026
600,23600,306115223
600,23700,337479126
600,23800,326055477
600,23900,312023731
600,24000,308456982
600,24100,291166450
600,24200,333020590
600,24300,331388815
600,24400,283775607
600,24500,289034057
600,24600,318971071
600,24700,409478138
600,24800,283931511
600,24900,374401988
600,25000,338059145
600,25100,303648224
600,25200,306538682
600,25300,310469629
600,25400,327749661
600,25500,388379038
600,25600,316252901
600,25700,366486430
600,25800,355135947
600,25900,324228667
600,26000,375072685
600,26100,326863203
600,26200,354341588
600,26300,350601905
600,26400,360934699
600,26500,366548930
600,26600,369166189
600,26700,337283277
600,26800,364989560
600,26900,349859628
600,27000,337978730
600,27100,375682786
600,27200,410741116
600,27300,385540170
600,27400,409498553
600,27500,371249394
600,27600,374883083
600,27700,396366473
600,27800,368905788
600,27900,373813439
600,28000,360959935
600,28100,437307377
600,28200,381899319
600,28300,381773695
600,28400,522254180
600,28500,410177976
600,28600,427123536
600,28700,394213167
600,28800,414396698
600,28900,495880570
600,29000,432304453
600,29100,428312098
600,29200,400550853
600,29300,415192881
600,29400,414673003
600,29500,417062107
600,29600,435180250
600,29700,410140233
600,29800,444863615
600,29900,467413592
600,30000,445485815
600,30100,534735180
600,30200,458100369
600,30300,533835205
600,30400,486997817
600,30500,450864625
600,30600,447662758
600,30700,470287287
600,30800,485801343
600,30900,477887730
600,31000,434033457
600,31100,436936348
600,31200,525311277
600,31300,447381531
600,31400,424977988
600,31500,450454138
600,31600,489330666
600,31700,486199856
600,31800,395205737
600,31900,445276444
600,32000,482039516
600,32100,520108444
600,32200,456194412
600,32300,469065139
600,32400,468606332
600,32500,481893253
600,32600,492691123
600,32700,507548577
600,32800,521662200
600,32900,472639839
600,33000,584643339
600,33100,469628074
600,33200,483401151
600,33300,441919472
600,33400,599047347
600,33500,553401915
600,33600,492630530
600,33700,476679118
600,33800,460729714
600,33900,506313412
600,34000,562787247
600,34100,528536090
600,34200,574931883
600,34300,511676219
600,34400,555970479
600,34500,522848434
600,34600,541716043
600,34700,567462618
600,34800,559036106
600,34900,446736059
600,35000,585315578
600,35100,555636808
600,35200,539497733
600,35300,549311515
600,35400,515810874
600,35500,535863563
600,35600,575947861
