n,m,cmin,cmax,dinic
1745,20940,1,1,3126903
1750,21000,1,1,3008542
1755,21060,1,1,3266923
1760,21120,1,1,2850020
1765,21180,1,1,3176491
1770,21240,1,1,3328564
1775,21300,1,1,4538264
1780,21360,1,1,2793117
1785,21420,1,1,2917170
1790,21480,1,1,3069419
1795,21540,1,1,3775169
1800,21600,1,1,3482051
1805,21660,1,1,2989595
1810,21720,1,1,3179922
1815,21780,1,1,3000345
1820,21840,1,1,3138942
1825,21900,1,1,3161774
1830,21960,1,1,3277392
1835,22020,1,1,2954804
1840,22080,1,1,4289237
1845,22140,1,1,3720392
1850,22200,1,1,3387889
1855,22260,1,1,3042547
1860,22320,1,1,3373000
1865,22380,1,1,3564590
1870,22440,1,1,3170965
1875,22500,1,1,3038298
1880,22560,1,1,3521935
1885,22620,1,1,3401344
1890,22680,1,1,3333642
1895,22740,1,1,3851064
1900,22800,1,1,3468922
1905,22860,1,1,3410615
1910,22920,1,1,3307081
1915,22980,1,1,3407789
1920,23040,1,1,3426772
1925,23100,1,1,3345660
1930,23160,1,1,3680783
1935,23220,1,1,3399932
1940,23280,1,1,3595053
1945,23340,1,1,3753839
1950,23400,1,1,3403226
1955,23460,1,1,3478340
1960,23520,1,1,3219910
1965,23580,1,1,3586927
1970,23640,1,1,3108486
1975,23700,1,1,3091900
1980,23760,1,1,3808559
1985,23820,1,1,2986428
1990,23880,1,1,4031468
1995,23940,1,1,3542822
2000,24000,1,1,3787015
2005,24060,1,1,4195888
2010,24120,1,1,3929040
2015,24180,1,1,3197809
2020,24240,1,1,4264644
2025,24300,1,1,4576064
2030,24360,1,1,3719697
2035,24420,1,1,3240393
2040,24480,1,1,3714742
2045,24540,1,1,3622457
2050,24600,1,1,4155189
2055,24660,1,1,4186165
2060,24720,1,1,4896576
2065,24780,1,1,4715382
2070,24840,1,1,3992607
2075,24900,1,1,4755030
2080,24960,1,1,7233961
2085,25020,1,1,4845052
2090,25080,1,1,3618615
2095,25140,1,1,4355697
2100,25200,1,1,3633797
2105,25260,1,1,4040349
2110,25320,1,1,4047602
2115,25380,1,1,5261870
2120,25440,1,1,3798454
2125,25500,1,1,4479252
2130,25560,1,1,5110578
2135,25620,1,1,5063273
2140,25680,1,1,4471311
2145,25740,1,1,4687284
2150,25800,1,1,3944134
2155,25860,1,1,4414485
2160,25920,1,1,3811730
2165,25980,1,1,3879277
2170,26040,1,1,4440177
2175,26100,1,1,3850028
2180,26160,1,1,5174673
2185,26220,1,1,4308642
2190,26280,1,1,4048028
2195,26340,1,1,4408491
2200,26400,1,1,3814379
2205,26460,1,1,4650820
2210,26520,1,1,5884725
2215,26580,1,1,4440893
2220,26640,1,1,4553435
2225,26700,1,1,3780513
2230,26760,1,1,3679627
2235,26820,1,1,3854261
2240,26880,1,1,4716190
2245,26940,1,1,3911019
2250,27000,1,1,4107861
2255,27060,1,1,4226347
2260,27120,1,1,5532726
2265,27180,1,1,4481002
2270,27240,1,1,4364926
2275,27300,1,1,4306856
2280,27360,1,1,3221338
2285,27420,1,1,4693113
2290,27480,1,1,4235600
2295,27540,1,1,4099800
2300,27600,1,1,3873644
2305,27660,1,1,4280735
2310,27720,1,1,4043139
2315,27780,1,1,4265046
2320,27840,1,1,4252433
2325,27900,1,1,4307901
2330,27960,1,1,4334992
2335,28020,1,1,4563060
2340,28080,1,1,4122313
2345,28140,1,1,4089183
2350,28200,1,1,3990873
2355,28260,1,1,4313257
2360,28320,1,1,4224604
2365,28380,1,1,4259290
2370,28440,1,1,4081103
2375,28500,1,1,4273545
2380,28560,1,1,5391247
2385,28620,1,1,4344732
2390,28680,1,1,6928960
2395,28740,1,1,4441374
2400,28800,1,1,4216806
2405,28860,1,1,4416634
2410,28920,1,1,5103755
2415,28980,1,1,4337043
2420,29040,1,1,5055315
2425,29100,1,1,4250197
2430,29160,1,1,4423827
2435,29220,1,1,4960099
2440,29280,1,1,4393370
2445,29340,1,1,4660366
2450,29400,1,1,4396109
2455,29460,1,1,4876166
2460,29520,1,1,4609872
2465,29580,1,1,4709671
2470,29640,1,1,4727856
2475,29700,1,1,5849788
2480,29760,1,1,4558734
2485,29820,1,1,5098776
2490,29880,1,1,5461254
2495,29940,1,1,5137067
2500,30000,1,1,4797956
2505,30060,1,1,4768156
2510,30120,1,1,5499725
2515,30180,1,1,6052948
2520,30240,1,1,12870662
2525,30300,1,1,5255184
2530,30360,1,1,5158075
2535,30420,1,1,4966807
2540,30480,1,1,5481588
2545,30540,1,1,5505844
2550,30600,1,1,5135867
2555,30660,1,1,4472528
2560,30720,1,1,6312921
2565,30780,1,1,4541469
2570,30840,1,1,5058205
2575,30900,1,1,5711272
2580,30960,1,1,4945487
2585,31020,1,1,4628975
2590,31080,1,1,4744098
2595,31140,1,1,4692849
2600,31200,1,1,4599033
2605,31260,1,1,5671769
2610,31320,1,1,6014092
2615,31380,1,1,4829741
2620,31440,1,1,4980210
2625,31500,1,1,4381107
2630,31560,1,1,5968847
2635,31620,1,1,5242071
2640,31680,1,1,4698480
2645,31740,1,1,4975436
2650,31800,1,1,5059500
2655,31860,1,1,5087148
2660,31920,1,1,4983987
2665,31980,1,1,5262326
2670,32040,1,1,4929833
2675,32100,1,1,4979977
2680,32160,1,1,4680125
2685,32220,1,1,4676265
2690,32280,1,1,5157611
2695,32340,1,1,5283827
2700,32400,1,1,4944734
2705,32460,1,1,5034461
2710,32520,1,1,5014416
2715,32580,1,1,5535200
2720,32640,1,1,5881594
2725,32700,1,1,4897745
2730,32760,1,1,5473925
2735,32820,1,1,5319520
2740,32880,1,1,5761664
2745,32940,1,1,5747927
2750,33000,1,1,5231813
2755,33060,1,1,5515416
2760,33120,1,1,5348692
2765,33180,1,1,5626419
2770,33240,1,1,5777256
2775,33300,1,1,7210241
2780,33360,1,1,5794390
2785,33420,1,1,5853350
2790,33480,1,1,5318168
2795,33540,1,1,7595998
2800,33600,1,1,5374258
2805,33660,1,1,5824830
2810,33720,1,1,6264773
2815,33780,1,1,5812666
2820,33840,1,1,5880087
2825,33900,1,1,5922307
2830,33960,1,1,5905615
2835,34020,1,1,6276929
2840,34080,1,1,5521924
2845,34140,1,1,5815703
2850,34200,1,1,5872378
2855,34260,1,1,5889465
2860,34320,1,1,5982519
2865,34380,1,1,5820835
2870,34440,1,1,5820401
2875,34500,1,1,5973957
2880,34560,1,1,8635658
2885,34620,1,1,11840949
2890,34680,1,1,5655447
2895,34740,1,1,5985530
2900,34800,1,1,5603931
2905,34860,1,1,6008512
2910,34920,1,1,6027397
2915,34980,1,1,6885885
2920,35040,1,1,6098778
2925,35100,1,1,6709505
2930,35160,1,1,6162346
2935,35220,1,1,5893136
2940,35280,1,1,6152076
2945,35340,1,1,5956314
2950,35400,1,1,5792475
2955,35460,1,1,5622079
2960,35520,1,1,6094493
2965,35580,1,1,7098815
2970,35640,1,1,6356583
2975,35700,1,1,5805142
2980,35760,1,1,6015455
2985,35820,1,1,6055338
2990,35880,1,1,5744610
2995,35940,1,1,7162785
3000,36000,1,1,5889286
