n,m,primal_lp
50,400,22484718
55,440,6569362
60,480,4725267
65,520,4650005
70,560,4132066
75,600,4084182
80,640,5645326
85,680,5558656
90,720,5283468
95,760,5643028
100,800,5378188
105,840,7489743
110,880,6439554
115,920,6300281
120,960,8119093
125,1000,7058521
130,1040,7907825
135,1080,7822252
140,1120,7289372
145,1160,8632489
150,1200,9806004
155,1240,7585127
160,1280,8661432
165,1320,9614576
170,1360,9136322
175,1400,9629390
180,1440,9632119
185,1480,10240619
190,1520,10123016
195,1560,9266826
200,1600,10876367
205,1640,10708128
210,1680,10937478
215,1720,11408083
220,1760,13450884
225,1800,16756329
230,1840,14615229
235,1880,13252076
240,1920,13953367
245,1960,12787223
250,2000,11419476
255,2040,14338357
260,2080,15862416
265,2120,16101951
270,2160,18191188
275,2200,15566100
280,2240,13152544
285,2280,13125990
290,2320,11749494
295,2360,13435237
300,2400,15482299
305,2440,12034432
310,2480,16568887
315,2520,17176303
320,2560,19085589
325,2600,17784417
330,2640,18118742
335,2680,18999593
340,2720,17672539
345,2760,20780197
350,2800,19669208
355,2840,17393296
360,2880,15430710
365,2920,19463346
370,2960,22087613
375,3000,22083525
380,3040,21029955
385,3080,15127406
390,3120,24762390
395,3160,24957204
400,3200,24608029
405,3240,23451334
410,3280,24744626
415,3320,23677028
420,3360,24713128
425,3400,25235444
430,3440,21072511
435,3480,24023820
440,3520,21982970
445,3560,25642294
450,3600,22976737
455,3640,24743539
460,3680,29733924
465,3720,29397178
470,3760,26010784
475,3800,28092829
480,3840,28675983
485,3880,29126466
490,3920,31563517
495,3960,27422688
500,4000,31635071
505,4040,29039486
510,4080,25241988
515,4120,26311446
520,4160,30228168
525,4200,29317269
530,4240,23899001
535,4280,30173359
540,4320,34672900
545,4360,28160100
550,4400,28689383
555,4440,38683207
560,4480,31924383
565,4520,33094352
570,4560,36753068
575,4600,36307090
580,4640,32887110
585,4680,32108986
590,4720,33569229
595,4760,32772916
600,4800,30875701
605,4840,33108891
610,4880,29688702
615,4920,33500008
620,4960,32220492
625,5000,35844989
630,5040,31615224
635,5080,33588761
640,5120,39898830
645,5160,39082677
650,5200,38083069
655,5240,40312015
660,5280,40667876
665,5320,40652541
670,5360,39291072
675,5400,40919339
680,5440,43044485
685,5480,44134825
690,5520,46348985
695,5560,43528761
700,5600,52115575
705,5640,43770255
710,5680,44019369
715,5720,47816133
720,5760,47810026
725,5800,46662989
730,5840,46619199
735,5880,48662545
740,5920,49285216
745,5960,49338994
750,6000,47237820
755,6040,51864286
760,6080,45505727
765,6120,57607420
770,6160,54896897
775,6200,50704149
780,6240,53765022
785,6280,53839690
790,6320,51334543
795,6360,55844030
800,6400,45664939
805,6440,57573611
810,6480,57613993
815,6520,60693240
820,6560,54517561
825,6600,55228501
830,6640,63682570
835,6680,68260002
840,6720,68218610
845,6760,69030843
850,6800,62025092
855,6840,65809358
860,6880,67075039
865,6920,65342312
870,6960,63629382
875,7000,62197593
880,7040,60743862
885,7080,51412364
890,7120,58313156
895,7160,62875664
900,7200,65814095
905,7240,79385515
910,7280,60900193
915,7320,65962637
920,7360,72485899
925,7400,71932502
930,7440,60937367
935,7480,72468069
