n,m,dinic
700,700,105580
700,800,121927
700,900,208461
700,1000,155130
700,1100,295912
700,1200,240515
700,1300,584576
700,1400,737024
700,1500,743120
700,1600,767983
700,1700,675266
700,1800,1231818
700,1900,816677
700,2000,740541
700,2100,709671
700,2200,864014
700,2300,762517
700,2400,605080
700,2500,598310
700,2600,687270
700,2700,721525
700,2800,713816
700,2900,722778
700,3000,740110
700,3100,824798
700,3200,791193
700,3300,885113
700,3400,737094
700,3500,729059
700,3600,724573
700,3700,782203
700,3800,787266
700,3900,809854
700,4000,748672
700,4100,860125
700,4200,1134673
700,4300,818762
700,4400,1022057
700,4500,772410
700,4600,780572
700,4700,729873
700,4800,823636
700,4900,844499
700,5000,825517
700,5100,843303
700,5200,1249575
700,5300,888966
700,5400,891806
700,5500,879267
700,5600,1010668
700,5700,1054327
700,5800,968180
700,5900,1094905
700,6000,954110
700,6100,922691
700,6200,970280
700,6300,976066
700,6400,999969
700,6500,994175
700,6600,1596933
700,6700,1079454
700,6800,1829724
700,6900,1012164
700,7000,935385
700,7100,1080940
700,7200,1019627
700,7300,986807
700,7400,1002786
700,7500,1083535
700,7600,1129739
700,7700,1549260
700,7800,1228280
700,7900,1163057
700,8000,1224785
700,8100,1626325
700,8200,1207140
700,8300,1216590
700,8400,1225180
700,8500,1240881
700,8600,1377617
700,8700,1782946
700,8800,1244685
700,8900,1317099
700,9000,1271246
700,9100,1301501
700,9200,1449347
700,9300,1296990
700,9400,1392271
700,9500,1517536
700,9600,2833271
700,9700,1331693
700,9800,1487252
700,9900,1370998
700,10000,1366224
700,10100,1331574
700,10200,1432230
700,10300,1417939
700,10400,1622017
700,10500,1508666
700,10600,1835323
700,10700,1599916
700,10800,1467521
700,10900,1662271
700,11000,1346123
700,11100,1344203
700,11200,1509891
700,11300,1595993
700,11400,1707100
700,11500,2088909
700,11600,1938298
700,11700,1551758
700,11800,1523679
700,11900,1486543
700,12000,1453322
700,12100,1659102
700,12200,2761900
700,12300,2025584
700,12400,1640209
700,12500,1570470
700,12600,1645075
700,12700,1799244
700,12800,1663595
700,12900,1701411
700,13000,1673559
700,13100,1619622
700,13200,1699878
700,13300,3123253
700,13400,3019002
700,13500,2049390
700,13600,2085780
700,13700,1836627
700,13800,1676649
700,13900,1745952
700,14000,2311997
700,14100,1793657
700,14200,2015615
700,14300,2700460
700,14400,1652430
700,14500,1731571
700,14600,1492011
700,14700,1581307
700,14800,1550758
700,14900,1723255
700,15000,1698620
700,15100,1760047
700,15200,2172596
700,15300,1720632
700,15400,1660604
700,15500,2500700
700,15600,1619172
700,15700,1713566
700,15800,1628177
700,15900,2686284
700,16000,2350015
700,16100,1971141
700,16200,1613055
700,16300,1841091
700,16400,1955081
700,16500,1967035
700,16600,1841846
700,16700,2711240
700,16800,2050734
700,16900,1856316
700,17000,1769300
700,17100,1917590
700,17200,2050186
700,17300,1886676
700,17400,2064954
700,17500,1873003
700,17600,1825777
700,17700,1925667
700,17800,2006473
700,17900,1804017
700,18000,1975286
700,18100,3657427
700,18200,2484669
700,18300,2387104
700,18400,2524849
700,18500,2069001
700,18600,2084852
700,18700,2026746
