n,m,primal_lp
800,800,26981504
800,900,5586582
800,1000,5350325
800,1100,6874481
800,1200,8385966
800,1300,9213502
800,1400,11100330
800,1500,12045853
800,1600,14387533
800,1700,15270597
800,1800,17380068
800,1900,19716626
800,2000,20625159
800,2100,22032866
800,2200,21372505
800,2300,23867977
800,2400,27392810
800,2500,24974385
800,2600,25787531
800,2700,29033192
800,2800,30357899
800,2900,30888384
800,3000,28266318
800,3100,31047539
800,3200,28549762
800,3300,33457140
800,3400,36340920
800,3500,32584063
800,3600,37133419
800,3700,35946475
800,3800,34901432
800,3900,35319497
800,4000,38329391
800,4100,36523897
800,4200,40255781
800,4300,39277253
800,4400,40383462
800,4500,38576081
800,4600,42146427
800,4700,40958057
800,4800,41173238
800,4900,41548654
800,5000,41784664
800,5100,44335469
800,5200,43447156
800,5300,39006589
800,5400,41908891
800,5500,45934662
800,5600,41977395
800,5700,45424977
800,5800,38750124
800,5900,43137915
800,6000,44527560
800,6100,41222929
800,6200,46892865
800,6300,47077332
800,6400,52969800
800,6500,46492833
800,6600,50899081
800,6700,51656247
800,6800,47037224
800,6900,52887713
800,7000,47794021
800,7100,48970540
800,7200,50588778
800,7300,49374554
800,7400,52086678
800,7500,53843555
800,7600,48518033
800,7700,51218433
800,7800,51109454
800,7900,53894393
800,8000,49573364
800,8100,58784201
800,8200,53676564
800,8300,55857104
800,8400,57037002
800,8500,56246786
800,8600,52711313
800,8700,54192319
800,8800,51393137
800,8900,58600686
800,9000,59049392
800,9100,65235507
800,9200,63235408
800,9300,63342775
800,9400,66543123
800,9500,65428014
800,9600,54397615
800,9700,59026370
800,9800,63040766
800,9900,61701645
800,10000,56075812
800,10100,64936506
800,10200,60257765
800,10300,61358483
800,10400,73053130
800,10500,72874862
800,10600,67842255
800,10700,68783945
800,10800,65960675
800,10900,66378656
800,11000,67770173
800,11100,70656043
800,11200,69877919
800,11300,66055073
800,11400,68705590
800,11500,76906744
800,11600,72075181
800,11700,80713476
800,11800,85214899
800,11900,66598285
800,12000,74413893
800,12100,71685228
800,12200,77984382
800,12300,71395961
800,12400,69565568
800,12500,93298423
800,12600,90301038
800,12700,68654839
800,12800,82572121
800,12900,98148567
800,13000,76488738
800,13100,78898933
800,13200,78133307
800,13300,78257650
800,13400,83101698
800,13500,101033237
800,13600,78398346
800,13700,90426137
800,13800,97281307
800,13900,78676923
800,14000,108041352
800,14100,92849120
800,14200,92894470
800,14300,89239124
800,14400,88452385
800,14500,121479596
800,14600,102634083
800,14700,97177794
800,14800,84235778
800,14900,84395480
800,15000,119054246
800,15100,131308713
800,15200,97628541
800,15300,117352888
800,15400,113645976
800,15500,133711390
800,15600,116254307
800,15700,124826915
800,15800,120622966
800,15900,135446237
800,16000,125071427
800,16100,138693536
800,16200,121518940
800,16300,128955696
800,16400,126917818
800,16500,130280524
800,16600,163888704
800,16700,143032596
800,16800,149140991
800,16900,130172130
800,17000,124062063
800,17100,203621279
800,17200,161744179
800,17300,142454157
800,17400,147065774
800,17500,140393956
800,17600,156078151
800,17700,130014618
800,17800,132417650
800,17900,147363281
800,18000,134168740
800,18100,124089455
800,18200,157110963
800,18300,126704473
800,18400,133978264
800,18500,154295707
800,18600,131166263
800,18700,182694763
800,18800,153323508
800,18900,164056349
800,19000,135109902
800,19100,153399658
800,19200,140770152
800,19300,138929644
800,19400,186783759
800,19500,186681740
800,19600,178401141
800,19700,148139658
800,19800,146843562
800,19900,184221492
800,20000,144464585
800,20100,165121180
800,20200,137310420
800,20300,144181752
800,20400,156385661
800,20500,173290994
800,20600,139077259
800,20700,147804609
800,20800,208918568
800,20900,191538842
800,21000,179841459
800,21100,177073579
800,21200,163429977
800,21300,171607467
800,21400,188685760
800,21500,187766962
800,21600,151956796
800,21700,200276361
800,21800,188697177
800,21900,175847468
800,22000,180457738
800,22100,166450338
800,22200,223167174
800,22300,190293850
800,22400,192510929
800,22500,166237142
800,22600,188274372
800,22700,167902655
800,22800,222869552
800,22900,194632573
800,23000,196039850
800,23100,254804962
800,23200,194441652
800,23300,172853883
800,23400,207439015
800,23500,212111366
800,23600,189073409
800,23700,225982811
800,23800,227778368
800,23900,196857957
800,24000,235057397
800,24100,198023075
800,24200,217143741
800,24300,217784533
800,24400,216416149
800,24500,197982414
800,24600,213904252
800,24700,242932718
800,24800,280474016
800,24900,283118020
800,25000,218742212
800,25100,224879018
800,25200,197220732
800,25300,281275829
800,25400,213855700
800,25500,206977372
800,25600,198126811
800,25700,282604609
800,25800,197290497
800,25900,239854647
800,26000,227342157
800,26100,248591959
800,26200,197891240
800,26300,181476359
800,26400,249077583
800,26500,229753522
800,26600,246833599
800,26700,256738017
800,26800,243804155
800,26900,258430282
800,27000,270006659
800,27100,267910980
800,27200,266960676
800,27300,252183517
800,27400,300297538
800,27500,220744628
800,27600,236367061
800,27700,238422371
800,27800,259951792
800,27900,284061870
800,28000,239787181
800,28100,199171980
800,28200,259015509
800,28300,320218282
800,28400,262474607
800,28500,268361317
800,28600,267505495
800,28700,280650010
800,28800,315448185
800,28900,265838879
800,29000,232324710
800,29100,375338423
800,29200,297414846
800,29300,305674556
800,29400,249638183
800,29500,247371989
800,29600,276414037
800,29700,247200955
800,29800,271543523
800,29900,299302467
800,30000,232908057
800,30100,273580653
800,30200,288924380
800,30300,293306968
800,30400,309238828
800,30500,288699791
800,30600,221668177
800,30700,287480138
800,30800,338323972
800,30900,289323197
800,31000,281829279
800,31100,312188609
800,31200,357958533
800,31300,299872790
800,31400,334137430
800,31500,291396782
800,31600,303338596
800,31700,324157088
800,31800,255028001
800,31900,351997550
800,32000,296288012
800,32100,271836190
800,32200,303968530
800,32300,309156168
800,32400,318455048
800,32500,344347757
800,32600,296488529
800,32700,308488149
800,32800,343554466
800,32900,349679282
800,33000,356334345
800,33100,273673703
800,33200,337596342
800,33300,351898846
800,33400,304135340
800,33500,304580642
800,33600,365658563
800,33700,363346215
800,33800,303885948
800,33900,354117848
800,34000,360504282
800,34100,301738025
800,34200,349857818
800,34300,421578681
800,34400,268187508
800,34500,355991163
800,34600,381470017
800,34700,301815110
800,34800,317958616
800,34900,365255310
800,35000,319667280
800,35100,302953094
800,35200,332300592
800,35300,379292352
