n,m,dual_lp
50,350,4798888
55,385,4763236
60,420,7567822
65,455,6106151
70,490,6454676
75,525,6249994
80,560,6260803
85,595,6760080
90,630,6961516
95,665,9547406
100,700,7741905
105,735,8498753
110,770,8760085
115,805,10738244
120,840,10681121
125,875,9349105
130,910,10195472
135,945,11030974
140,980,10792881
145,1015,12161880
150,1050,12478077
155,1085,12070192
160,1120,12168044
165,1155,12418104
170,1190,12482853
175,1225,13589641
180,1260,14289392
185,1295,15565897
190,1330,13837812
195,1365,17652311
200,1400,13724292
205,1435,14012829
210,1470,14772349
215,1505,15293327
220,1540,16203090
225,1575,15177718
230,1610,18639072
235,1645,16991083
240,1680,18267791
245,1715,18372668
250,1750,18221410
255,1785,17643659
260,1820,17514209
265,1855,18480955
270,1890,19110208
275,1925,18819017
280,1960,19835123
285,1995,17922547
290,2030,18764896
295,2065,22745547
300,2100,21316355
305,2135,19981943
310,2170,19403056
315,2205,20090196
320,2240,20543683
325,2275,19682565
330,2310,21992430
335,2345,23680568
340,2380,23492739
345,2415,23840131
350,2450,23351793
355,2485,23870258
360,2520,23713204
365,2555,24388851
370,2590,23922828
375,2625,26408635
380,2660,27000182
385,2695,29804613
390,2730,27948817
395,2765,29113400
400,2800,29592621
405,2835,30520527
410,2870,31675917
415,2905,33345825
420,2940,29358067
425,2975,35652861
430,3010,33044971
435,3045,32482410
440,3080,33603692
445,3115,31918256
450,3150,30295334
455,3185,35844024
460,3220,34348083
465,3255,32882603
470,3290,34005564
475,3325,35693992
480,3360,34223556
485,3395,33979521
490,3430,31996427
495,3465,36351825
500,3500,39341338
505,3535,36598196
510,3570,38356377
515,3605,36174506
520,3640,40238883
525,3675,39316584
530,3710,36350171
535,3745,41092419
540,3780,38159270
545,3815,39897431
550,3850,42079976
555,3885,43543908
560,3920,41700514
565,3955,42444388
570,3990,42421598
575,4025,40340711
580,4060,42961052
585,4095,43208045
590,4130,46459883
595,4165,43554494
600,4200,43195548
605,4235,44853889
610,4270,47555983
615,4305,50032477
620,4340,44926381
625,4375,44756192
630,4410,47612084
635,4445,48023992
640,4480,47416815
645,4515,48846734
650,4550,48121327
655,4585,52743084
660,4620,49166121
665,4655,52048250
670,4690,46995312
675,4725,51168541
680,4760,51524802
685,4795,51064056
690,4830,52540365
695,4865,50637418
700,4900,79938635
705,4935,52222549
710,4970,49206688
715,5005,52095820
720,5040,52939595
725,5075,52675164
730,5110,51225963
735,5145,55133047
740,5180,55517425
745,5215,56380432
750,5250,56511068
755,5285,57239196
760,5320,57904678
765,5355,56027606
770,5390,59306545
775,5425,55931494
780,5460,59399722
785,5495,60361169
790,5530,58095860
795,5565,58419429
800,5600,58519463
805,5635,60503193
810,5670,63520640
815,5705,65484626
820,5740,60039977
825,5775,63488632
830,5810,61873427
835,5845,60035763
840,5880,61454675
845,5915,61409934
850,5950,64256997
855,5985,66322135
860,6020,61294863
865,6055,62009492
870,6090,64443423
875,6125,61869947
880,6160,67592943
885,6195,65450829
890,6230,64071268
895,6265,64717303
900,6300,66949942
905,6335,67010136
910,6370,66553740
915,6405,69128379
920,6440,67347589
925,6475,71628520
930,6510,67444766
935,6545,71378255
940,6580,68070112
945,6615,70620539
950,6650,68430083
955,6685,71454201
960,6720,77993781
965,6755,77539597
970,6790,75330835
975,6825,76489234
980,6860,80183432
985,6895,73892011
990,6930,73042583
995,6965,73599964
1000,7000,75696308
1005,7035,80102367
1010,7070,72266894
1015,7105,75876720
1020,7140,75802568
1025,7175,75950658
1030,7210,75123001
1035,7245,82468253
1040,7280,84658045
1045,7315,85503704
1050,7350,84164167
1055,7385,82202737
1060,7420,81884670
1065,7455,85514533
1070,7490,80481300
1075,7525,94182270
1080,7560,91631908
1085,7595,87923471
1090,7630,81856429
1095,7665,87332967
1100,7700,88163645
1105,7735,90846277
1110,7770,86086575
1115,7805,88012554
1120,7840,90895000
1125,7875,90489691
1130,7910,129071103
1135,7945,141734285
1140,7980,140104469
1145,8015,133731424
1150,8050,135120313
1155,8085,134824013
1160,8120,136966988
1165,8155,145221678
1170,8190,143235515
1175,8225,159842873
1180,8260,152453466
1185,8295,133857628
1190,8330,139074592
1195,8365,166510625
1200,8400,186862546
1205,8435,151566734
1210,8470,139198366
1215,8505,144760853
1220,8540,146695363
1225,8575,136443200
1230,8610,139123431
1235,8645,156575013
1240,8680,153876309
1245,8715,150483343
1250,8750,162289239
1255,8785,144176430
1260,8820,143241652
1265,8855,143786347
1270,8890,155896008
1275,8925,185400855
1280,8960,174776533
1285,8995,155495360
1290,9030,162362304
1295,9065,188924010
1300,9100,165743194
1305,9135,173696938
1310,9170,159291052
1315,9205,169667733
1320,9240,191931149
1325,9275,183362963
1330,9310,174640501
1335,9345,175564555
1340,9380,173497750
1345,9415,179163929
1350,9450,184754939
1355,9485,178325578
1360,9520,200644584
1365,9555,201019751
1370,9590,174236477
1375,9625,168937430
1380,9660,208533955
1385,9695,188682614
1390,9730,170250639
1395,9765,175373305
1400,9800,188120558
1405,9835,225759525
1410,9870,176813898
1415,9905,180083655
1420,9940,189524168
1425,9975,190668848
1430,10010,204257687
1435,10045,207944686
1440,10080,277885516
1445,10115,230065985
1450,10150,237810365
1455,10185,213857224
1460,10220,225523031
1465,10255,228554284
1470,10290,211047609
1475,10325,225198933
1480,10360,250278918
1485,10395,217946158
1490,10430,229647187
1495,10465,215916686
1500,10500,211109372
1505,10535,243759388
1510,10570,241231629
1515,10605,225633255
1520,10640,232428828
1525,10675,254399899
1530,10710,218415992
1535,10745,259645569
1540,10780,267464200
1545,10815,250975521
1550,10850,240186655
1555,10885,245213268
1560,10920,261194488
1565,10955,244597388
1570,10990,240072977
1575,11025,278653918
1580,11060,237611473
1585,11095,236430723
1590,11130,255066324
1595,11165,244894409
1600,11200,280099751
1605,11235,272915815
1610,11270,280171454
1615,11305,246346421
1620,11340,252650892
1625,11375,258879633
1630,11410,264752886
1635,11445,243322893
1640,11480,259164147
1645,11515,259764209
1650,11550,282029828
1655,11585,249718379
1660,11620,263211027
1665,11655,268422243
1670,11690,253323586
1675,11725,287797984
1680,11760,274449399
1685,11795,282654859
1690,11830,266323848
1695,11865,281784484
1700,11900,389985345
1705,11935,261987428
1710,11970,274589548
1715,12005,265676574
1720,12040,277393424
1725,12075,289061412
1730,12110,270044421
1735,12145,284700599
1740,12180,296892092
1745,12215,286006034
1750,12250,304422295
1755,12285,268223269
1760,12320,287012097
1765,12355,312937803
1770,12390,306102964
1775,12425,277774711
1780,12460,295353944
1785,12495,290870272
1790,12530,382115985
1795,12565,280922409
1800,12600,314151835
1805,12635,298535966
1810,12670,271560196
1815,12705,376065534
1820,12740,323789885
1825,12775,294111530
1830,12810,308564750
1835,12845,289529301
1840,12880,324329947
1845,12915,318357883
1850,12950,312468337
1855,12985,299391203
1860,13020,303952008
1865,13055,300570370
1870,13090,276838444
1875,13125,333518914
1880,13160,291528303
1885,13195,310263297
1890,13230,304747344
1895,13265,322945418
1900,13300,303174185
1905,13335,276751937
1910,13370,305269060
1915,13405,310734987
1920,13440,306145313
1925,13475,295048552
1930,13510,320061396
1935,13545,295660013
1940,13580,412110928
1945,13615,310036091
1950,13650,309748105
1955,13685,335284338
1960,13720,300974469
1965,13755,323992231
1970,13790,315303671
1975,13825,324128429
1980,13860,329658674
1985,13895,322193340
1990,13930,331459095
1995,13965,332693880
2000,14000,330063287
2005,14035,350540632
2010,14070,360417631
2015,14105,327003101
2020,14140,348053176
2025,14175,332563538
2030,14210,332275958
2035,14245,333978787
2040,14280,511815528
2045,14315,336056844
2050,14350,381088034
2055,14385,400599300
2060,14420,337042267
2065,14455,350792943
2070,14490,346224404
2075,14525,357921611
2080,14560,345388037
2085,14595,364651333
2090,14630,355311609
2095,14665,331325485
2100,14700,336716534
2105,14735,350686557
2110,14770,346609234
2115,14805,354421239
2120,14840,348872949
2125,14875,367783648
2130,14910,352520506
2135,14945,341505320
2140,14980,456162515
2145,15015,379007117
2150,15050,345524251
2155,15085,351637659
2160,15120,377160363
2165,15155,359612349
2170,15190,382206932
2175,15225,338561186
2180,15260,344604093
2185,15295,360695403
2190,15330,379136789
2195,15365,393591851
2200,15400,346559775
2205,15435,463410637
2210,15470,414293393
2215,15505,359707632
2220,15540,368446134
2225,15575,360434300
2230,15610,352195895
2235,15645,370224875
2240,15680,386311174
2245,15715,363218063
2250,15750,477802568
2255,15785,390739030
2260,15820,397265654
2265,15855,381255607
2270,15890,424947801
2275,15925,392903234
2280,15960,405423370
2285,15995,395851549
2290,16030,391058959
2295,16065,445515088
2300,16100,412988472
2305,16135,387179898
2310,16170,412267200
2315,16205,495250495
2320,16240,499458826
2325,16275,435205180
2330,16310,411468475
2335,16345,425032898
2340,16380,480865268
2345,16415,387709201
2350,16450,393525622
2355,16485,399959074
2360,16520,397671158
2365,16555,421205139
2370,16590,416270583
2375,16625,584331919
2380,16660,433029761
2385,16695,439001830
2390,16730,422547696
2395,16765,405628772
2400,16800,441583530
2405,16835,426729692
2410,16870,401086640
2415,16905,416047029
2420,16940,412669928
2425,16975,425179453
2430,17010,521203640
2435,17045,424303164
2440,17080,431551429
2445,17115,424972537
2450,17150,443411610
2455,17185,432387828
2460,17220,439081721
2465,17255,455757207
2470,17290,473766304
2475,17325,555594540
2480,17360,433363070
2485,17395,463219298
2490,17430,441268194
2495,17465,457144432
2500,17500,458839714
2505,17535,446162026
2510,17570,446019682
2515,17605,444551199
2520,17640,464811747
2525,17675,445756214
2530,17710,546464722
2535,17745,461354286
2540,17780,460408523
2545,17815,450064408
2550,17850,467740833
2555,17885,499087933
2560,17920,511544573
2565,17955,487081076
2570,17990,441718126
2575,18025,540444609
2580,18060,485483597
2585,18095,557088464
2590,18130,464940576
2595,18165,576555593
2600,18200,455975396
2605,18235,466015836
2610,18270,448815634
2615,18305,465285675
2620,18340,462501607
2625,18375,469574706
2630,18410,502066035
2635,18445,464681780
2640,18480,467625667
2645,18515,467832438
2650,18550,479311910
2655,18585,502523101
2660,18620,493435553
2665,18655,501055537
2670,18690,496419115
2675,18725,540503766
2680,18760,569181891
2685,18795,473369052
2690,18830,596935432
2695,18865,504994023
2700,18900,491813005
2705,18935,506297446
2710,18970,524240770
2715,19005,507116641
2720,19040,580879347
2725,19075,601094188
2730,19110,609703534
2735,19145,627348559
2740,19180,499689989
2745,19215,511211807
2750,19250,516720240
2755,19285,507478696
2760,19320,545356027
2765,19355,718561667
2770,19390,617269137
2775,19425,522953438
2780,19460,638415669
2785,19495,650973321
2790,19530,609039106
2795,19565,609726022
2800,19600,505692396
2805,19635,616027874
2810,19670,517151600
2815,19705,533501442
2820,19740,648457257
2825,19775,611892697
2830,19810,531199930
2835,19845,631743131
2840,19880,655834286
2845,19915,611993345
2850,19950,647846753
2855,19985,620398591
2860,20020,532611702
2865,20055,639411818
2870,20090,541405914
2875,20125,640096160
2880,20160,661937802
2885,20195,657596289
2890,20230,649409888
2895,20265,649330219
2900,20300,651676829
2905,20335,630957225
2910,20370,625290640
2915,20405,632915950
2920,20440,543783107
2925,20475,523256530
2930,20510,548728983
2935,20545,658403059
2940,20580,784325277
2945,20615,634101876
2950,20650,642629967
2955,20685,658625478
2960,20720,539705827
2965,20755,672070059
2970,20790,636743773
2975,20825,655505876
2980,20860,641084309
2985,20895,649076380
2990,20930,669934152
2995,20965,648054089
3000,21000,666975681
