n,m,cmin,cmax,dinic
1430,12870,1,100,2106779
1435,12915,1,100,2173633
1440,12960,1,100,2060524
1445,13005,1,100,2426291
1450,13050,1,100,2262894
1455,13095,1,100,2304231
1460,13140,1,100,3104560
1465,13185,1,100,2054388
1470,13230,1,100,2449653
1475,13275,1,100,1937146
1480,13320,1,100,2433801
1485,13365,1,100,2455173
1490,13410,1,100,2492780
1495,13455,1,100,2422601
1500,13500,1,100,2483073
1505,13545,1,100,2803117
1510,13590,1,100,2167697
1515,13635,1,100,2380209
1520,13680,1,100,2593787
1525,13725,1,100,2833362
1530,13770,1,100,3033460
1535,13815,1,100,2710827
1540,13860,1,100,1952427
1545,13905,1,100,2378225
1550,13950,1,100,3739708
1555,13995,1,100,2783347
1560,14040,1,100,1973074
1565,14085,1,100,2654842
1570,14130,1,100,2580593
1575,14175,1,100,2568867
1580,14220,1,100,2774916
1585,14265,1,100,2630748
1590,14310,1,100,2650531
1595,14355,1,100,2525450
1600,14400,1,100,2879112
1605,14445,1,100,2498792
1610,14490,1,100,2710053
1615,14535,1,100,2690690
1620,14580,1,100,2589218
1625,14625,1,100,2821053
1630,14670,1,100,3396607
1635,14715,1,100,2270698
1640,14760,1,100,2779089
1645,14805,1,100,3506676
1650,14850,1,100,2810190
1655,14895,1,100,2759850
1660,14940,1,100,2857644
1665,14985,1,100,2779399
1670,15030,1,100,2595070
1675,15075,1,100,2800308
1680,15120,1,100,2866942
1685,15165,1,100,2859332
1690,15210,1,100,3043500
1695,15255,1,100,2836860
1700,15300,1,100,3311463
1705,15345,1,100,3498447
1710,15390,1,100,2615456
1715,15435,1,100,2606219
1720,15480,1,100,2924000
1725,15525,1,100,2892052
1730,15570,1,100,2957529
1735,15615,1,100,3035939
1740,15660,1,100,2694481
1745,15705,1,100,3028688
1750,15750,1,100,2809571
1755,15795,1,100,2823572
1760,15840,1,100,3218498
1765,15885,1,100,4577659
1770,15930,1,100,3017952
1775,15975,1,100,2699523
1780,16020,1,100,2874968
1785,16065,1,100,2878575
1790,16110,1,100,3318166
1795,16155,1,100,3127056
1800,16200,1,100,2686721
1805,16245,1,100,3090915
1810,16290,1,100,3063079
1815,16335,1,100,2816546
1820,16380,1,100,3080501
1825,16425,1,100,3268283
1830,16470,1,100,3758373
1835,16515,1,100,3295220
1840,16560,1,100,4189086
1845,16605,1,100,3534015
1850,16650,1,100,3218935
1855,16695,1,100,3124015
1860,16740,1,100,4565334
1865,16785,1,100,2922168
1870,16830,1,100,2828870
1875,16875,1,100,3468856
1880,16920,1,100,3667251
1885,16965,1,100,3335047
1890,17010,1,100,3374649
1895,17055,1,100,4674720
1900,17100,1,100,3401841
1905,17145,1,100,2754676
1910,17190,1,100,4082103
1915,17235,1,100,3425012
1920,17280,1,100,3341599
1925,17325,1,100,5244886
1930,17370,1,100,4944148
1935,17415,1,100,3908228
1940,17460,1,100,3194615
1945,17505,1,100,4546882
1950,17550,1,100,3407995
1955,17595,1,100,3444338
1960,17640,1,100,3426936
1965,17685,1,100,3496140
1970,17730,1,100,3461324
1975,17775,1,100,3306588
1980,17820,1,100,3302281
1985,17865,1,100,2893169
1990,17910,1,100,3533518
1995,17955,1,100,3506673
2000,18000,1,100,3538343
2005,18045,1,100,4168844
2010,18090,1,100,3644582
2015,18135,1,100,4406068
2020,18180,1,100,4627040
2025,18225,1,100,3366602
2030,18270,1,100,4966786
2035,18315,1,100,3557135
2040,18360,1,100,3421151
2045,18405,1,100,4127932
2050,18450,1,100,5326749
2055,18495,1,100,3110077
2060,18540,1,100,3540813
2065,18585,1,100,4687559
2070,18630,1,100,3262501
2075,18675,1,100,3624218
2080,18720,1,100,3652458
2085,18765,1,100,3340886
2090,18810,1,100,4387936
2095,18855,1,100,3716883
2100,18900,1,100,4121632
2105,18945,1,100,4165401
2110,18990,1,100,5544693
2115,19035,1,100,4158598
2120,19080,1,100,3606853
2125,19125,1,100,3432684
2130,19170,1,100,5340763
2135,19215,1,100,4926985
2140,19260,1,100,4190087
2145,19305,1,100,3683311
2150,19350,1,100,4152413
2155,19395,1,100,3413942
2160,19440,1,100,5198484
2165,19485,1,100,3605714
2170,19530,1,100,4196624
2175,19575,1,100,4413010
2180,19620,1,100,3319323
2185,19665,1,100,4407079
2190,19710,1,100,3936660
2195,19755,1,100,4268571
2200,19800,1,100,4486328
2205,19845,1,100,4146389
2210,19890,1,100,3627110
2215,19935,1,100,3411442
2220,19980,1,100,5609379
2225,20025,1,100,4269120
2230,20070,1,100,4294008
2235,20115,1,100,3770048
2240,20160,1,100,4915142
2245,20205,1,100,4400966
2250,20250,1,100,4851058
2255,20295,1,100,4467815
2260,20340,1,100,4971906
2265,20385,1,100,3891155
2270,20430,1,100,3949774
2275,20475,1,100,4106030
2280,20520,1,100,3463944
2285,20565,1,100,4960640
2290,20610,1,100,4485220
2295,20655,1,100,3652465
2300,20700,1,100,3779366
2305,20745,1,100,4229811
2310,20790,1,100,4226801
2315,20835,1,100,3802669
2320,20880,1,100,5457658
2325,20925,1,100,6724934
2330,20970,1,100,3565952
2335,21015,1,100,4483203
2340,21060,1,100,4576838
2345,21105,1,100,4456405
2350,21150,1,100,5111445
2355,21195,1,100,4127579
2360,21240,1,100,5125099
2365,21285,1,100,4177199
2370,21330,1,100,4013222
2375,21375,1,100,4005506
2380,21420,1,100,4677563
2385,21465,1,100,4113024
2390,21510,1,100,4687867
2395,21555,1,100,4508601
2400,21600,1,100,4793323
2405,21645,1,100,4347306
2410,21690,1,100,5610726
2415,21735,1,100,6096155
2420,21780,1,100,5781672
2425,21825,1,100,3921609
2430,21870,1,100,4510650
2435,21915,1,100,4882717
2440,21960,1,100,4186473
2445,22005,1,100,4201948
2450,22050,1,100,4203327
2455,22095,1,100,4145591
2460,22140,1,100,4063928
2465,22185,1,100,5399113
2470,22230,1,100,4745970
2475,22275,1,100,4639886
2480,22320,1,100,4981037
2485,22365,1,100,3923531
2490,22410,1,100,4419606
2495,22455,1,100,4853071
2500,22500,1,100,4039644
2505,22545,1,100,4015855
2510,22590,1,100,5339043
2515,22635,1,100,6515286
2520,22680,1,100,4271962
2525,22725,1,100,4405569
2530,22770,1,100,4047269
2535,22815,1,100,5507382
2540,22860,1,100,4636845
2545,22905,1,100,4513585
2550,22950,1,100,5111054
2555,22995,1,100,4468667
2560,23040,1,100,5000007
2565,23085,1,100,4258470
2570,23130,1,100,4295825
2575,23175,1,100,4447853
2580,23220,1,100,4890164
2585,23265,1,100,4541360
2590,23310,1,100,4661658
2595,23355,1,100,5035314
2600,23400,1,100,4610664
2605,23445,1,100,4971810
2610,23490,1,100,4778757
2615,23535,1,100,4932975
2620,23580,1,100,4523694
2625,23625,1,100,4488580
2630,23670,1,100,4361511
2635,23715,1,100,4781749
2640,23760,1,100,4213743
2645,23805,1,100,4041725
2650,23850,1,100,5626498
2655,23895,1,100,4800935
2660,23940,1,100,4570933
2665,23985,1,100,5692475
2670,24030,1,100,5381842
2675,24075,1,100,4912784
2680,24120,1,100,5214862
2685,24165,1,100,4346445
2690,24210,1,100,5032662
2695,24255,1,100,4765317
2700,24300,1,100,4847812
2705,24345,1,100,4962104
2710,24390,1,100,4459261
2715,24435,1,100,4637181
2720,24480,1,100,4091005
2725,24525,1,100,4760092
2730,24570,1,100,5120002
2735,24615,1,100,4999257
2740,24660,1,100,5408070
2745,24705,1,100,4996399
2750,24750,1,100,4629801
2755,24795,1,100,5043996
2760,24840,1,100,4655905
2765,24885,1,100,6180253
2770,24930,1,100,4886868
2775,24975,1,100,5025978
2780,25020,1,100,4817474
2785,25065,1,100,5130826
2790,25110,1,100,4941114
2795,25155,1,100,5932003
2800,25200,1,100,6376513
2805,25245,1,100,6748594
2810,25290,1,100,4662571
2815,25335,1,100,6315487
2820,25380,1,100,6219829
2825,25425,1,100,5905290
2830,25470,1,100,4856124
2835,25515,1,100,4344556
2840,25560,1,100,5180664
2845,25605,1,100,6386957
2850,25650,1,100,7307552
2855,25695,1,100,5953846
2860,25740,1,100,6309789
2865,25785,1,100,5660621
2870,25830,1,100,5483158
2875,25875,1,100,6165717
2880,25920,1,100,5971148
2885,25965,1,100,6252583
2890,26010,1,100,5125992
2895,26055,1,100,5084102
2900,26100,1,100,6724836
2905,26145,1,100,5416923
2910,26190,1,100,5304584
2915,26235,1,100,5972345
2920,26280,1,100,5355753
2925,26325,1,100,7047078
2930,26370,1,100,5468790
2935,26415,1,100,5725235
2940,26460,1,100,5296022
2945,26505,1,100,5037479
2950,26550,1,100,5431017
2955,26595,1,100,6431652
2960,26640,1,100,6925710
2965,26685,1,100,5314986
2970,26730,1,100,6807573
2975,26775,1,100,5154544
2980,26820,1,100,5736010
2985,26865,1,100,5482743
2990,26910,1,100,4667555
2995,26955,1,100,5040737
3000,27000,1,100,7319182
