n,m,primal_lp
200,200,20872829
200,300,5084007
200,400,4173618
200,500,5243408
200,600,5796951
200,700,7344168
200,800,6660991
200,900,7460145
200,1000,7675327
200,1100,8247296
200,1200,8484065
200,1300,8978962
200,1400,10912350
200,1500,10098416
200,1600,9898471
200,1700,11885258
200,1800,11255872
200,1900,13425733
200,2000,11833899
200,2100,12261718
200,2200,12772291
200,2300,13475871
200,2400,13099231
200,2500,14906086
200,2600,13847479
200,2700,15190842
200,2800,15647805
200,2900,15590157
200,3000,16273692
200,3100,19031032
200,3200,16995860
200,3300,17054018
200,3400,16155303
200,3500,22642395
200,3600,19047280
200,3700,18779100
200,3800,18371513
200,3900,21459105
200,4000,20912216
200,4100,22390157
200,4200,22761109
200,4300,21256843
200,4400,19795939
200,4500,23387348
200,4600,23829517
200,4700,24988880
200,4800,25437317
200,4900,25272863
200,5000,25422560
200,5100,24574915
200,5200,25481574
200,5300,25327869
200,5400,27591984
200,5500,27065922
200,5600,24749820
200,5700,26758735
200,5800,28462576
200,5900,27177556
200,6000,29924991
200,6100,28261488
200,6200,33435927
200,6300,29615137
200,6400,31429472
200,6500,28977555
200,6600,33728423
200,6700,32921787
200,6800,31804977
200,6900,35965219
200,7000,34866787
200,7100,37455336
200,7200,35578472
200,7300,35150629
200,7400,38039077
200,7500,39074101
200,7600,34739184
200,7700,34395598
200,7800,41117171
200,7900,39815831
200,8000,39059408
200,8100,39634674
200,8200,37281893
200,8300,41525424
200,8400,40164570
200,8500,38130009
200,8600,40547504
200,8700,42393378
200,8800,43122593
200,8900,41312731
200,9000,45994391
200,9100,44836937
200,9200,42960163
200,9300,47620443
200,9400,46689911
200,9500,50495775
200,9600,49180140
200,9700,54813064
200,9800,46788826
200,9900,48209491
200,10000,49372488
200,10100,52301943
200,10200,53304792
200,10300,56316742
200,10400,55916777
200,10500,47012542
200,10600,58478886
200,10700,55595606
200,10800,53993264
200,10900,54519440
200,11000,69981928
200,11100,58892029
200,11200,60059473
200,11300,52135832
200,11400,57871648
200,11500,59325163
200,11600,55785523
200,11700,61497754
200,11800,59771379
200,11900,68719582
200,12000,63534783
200,12100,63369609
200,12200,59579427
200,12300,64136733
200,12400,61139311
200,12500,43346830
200,12600,39766605
200,12700,65093737
200,12800,44388048
200,12900,81581344
200,13000,94139162
200,13100,72806683
200,13200,69011990
200,13300,72936906
200,13400,68150270
200,13500,71882536
200,13600,42163965
200,13700,44795923
200,13800,41179455
200,13900,70556094
200,14000,81862285
200,14100,79838906
200,14200,72637986
200,14300,72759123
200,14400,68920425
200,14500,86258470
200,14600,75452451
200,14700,93741081
200,14800,91087244
200,14900,88132799
200,15000,86541247
200,15100,77260750
200,15200,83547759
200,15300,113819687
200,15400,95184765
200,15500,94953133
200,15600,99358375
200,15700,86484096
200,15800,112665152
200,15900,86108852
200,16000,80077124
200,16100,91086043
200,16200,82624436
200,16300,80688099
200,16400,97883944
200,16500,102800878
200,16600,102285006
200,16700,99285882
200,16800,103363778
200,16900,95102459
200,17000,100055193
200,17100,104467964
200,17200,86385876
200,17300,99764302
200,17400,109159388
200,17500,104499980
200,17600,94567350
200,17700,89582340
200,17800,109117914
200,17900,116849848
200,18000,113576376
200,18100,95473962
200,18200,103278812
200,18300,111651695
200,18400,91793923
200,18500,111963550
200,18600,117342856
200,18700,107664258
200,18800,107396892
